//0
//Oxygen, 1.045
//Nitrate, 1,1,-2.24,0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		898.00	0	2.8660	0	34.3810	0	27.403	0	194.79	0	58.29	0		8	0.02	0	0.000109	0	1.90	0	19.1935	8	17.9728	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		896.00	0	2.8670	0	34.3790	0	27.401	0	194.89	0	58.32	0		8	0.02	0	0.000110	0	1.88	0	19.1930	8	17.9724	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		894.00	0	2.8690	0	34.3770	0	27.400	0	195.10	0	58.39	0		8	0.02	0	0.000111	0	1.88	0	19.1946	8	17.9737	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		892.00	0	2.8710	0	34.3760	0	27.399	0	195.31	0	58.45	0		8	0.02	0	0.000110	0	1.87	0	19.1941	8	17.9732	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		890.00	0	2.8720	0	34.3750	0	27.398	0	195.52	0	58.51	0		8	0.02	0	0.000108	0	1.86	0	19.1919	8	17.9712	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		888.00	0	2.8720	0	34.3750	0	27.398	0	195.73	0	58.58	0		8	0.02	0	0.000109	0	1.88	0	19.1914	8	17.9706	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		886.00	0	2.8720	0	34.3740	0	27.397	0	195.94	0	58.64	0		8	0.02	0	0.000109	0	1.88	0	19.1897	8	17.9690	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		884.00	0	2.8750	0	34.3720	0	27.395	0	196.04	0	58.67	0		8	0.02	0	0.000107	0	1.87	0	19.1886	8	17.9680	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		882.00	0	2.8760	0	34.3700	0	27.393	0	196.36	0	58.77	0		8	0.02	0	0.000108	0	1.87	0	19.1875	8	17.9669	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		880.00	0	2.8810	0	34.3680	0	27.391	0	196.56	0	58.84	0		8	0.02	0	0.000110	0	1.88	0	19.1858	8	17.9654	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		878.00	0	2.8850	0	34.3660	0	27.389	0	196.88	0	58.94	0		8	0.02	0	0.000110	0	1.84	0	19.1853	8	17.9649	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		876.00	0	2.8860	0	34.3650	0	27.389	0	197.30	0	59.06	0		8	0.03	0	0.000113	0	1.87	0	19.1848	8	17.9644	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		874.00	0	2.8870	0	34.3640	0	27.388	0	197.61	0	59.16	0		8	0.02	0	0.000107	0	1.86	0	19.1837	8	17.9633	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		872.00	0	2.8870	0	34.3640	0	27.388	0	197.82	0	59.22	0		8	0.02	0	0.000112	0	1.86	0	19.1830	8	17.9626	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		870.00	0	2.8890	0	34.3630	0	27.387	0	198.03	0	59.28	0		8	0.02	0	0.000108	0	1.84	0	19.1829	8	17.9625	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		868.00	0	2.8900	0	34.3610	0	27.385	0	198.24	0	59.35	0		8	0.02	0	0.000109	0	1.86	0	19.1806	8	17.9604	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		866.00	0	2.8900	0	34.3610	0	27.385	0	198.34	0	59.38	0		8	0.02	0	0.000119	0	1.84	0	19.1805	8	17.9602	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		864.00	0	2.8930	0	34.3590	0	27.383	0	198.55	0	59.45	0		8	0.02	0	0.000111	0	1.86	0	19.1777	8	17.9576	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		862.00	0	2.8960	0	34.3570	0	27.381	0	198.86	0	59.54	0		8	0.02	0	0.000114	0	1.87	0	19.1770	8	17.9570	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		860.00	0	2.8990	0	34.3540	0	27.379	0	199.28	0	59.67	0		8	0.02	0	0.000113	0	1.86	0	19.1764	8	17.9564	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		857.90	0	2.9010	0	34.3520	0	27.377	0	199.49	0	59.74	0		8	0.02	0	0.000108	0	1.87	0	19.1755	8	17.9555	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		856.00	0	2.9020	0	34.3510	0	27.376	0	199.80	0	59.83	0		8	0.02	0	0.000113	0	1.84	0	19.1744	8	17.9544	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		854.00	0	2.9020	0	34.3510	0	27.376	0	200.01	0	59.89	0		8	0.02	0	0.000109	0	1.85	0	19.1728	8	17.9530	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		852.00	0	2.9040	0	34.3500	0	27.375	0	200.22	0	59.96	0	32.14	0	0.02	0	0.000110	0	1.83	0	19.1726	8	17.9527	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		850.00	0	2.9070	0	34.3470	0	27.372	0	200.64	0	60.09	0		8	0.02	0	0.000111	0	1.84	0	19.1749	8	17.9547	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		848.00	0	2.9080	0	34.3470	0	27.372	0	200.95	0	60.18	0		8	0.02	0	0.000116	0	1.82	0	19.1745	8	17.9544	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		846.00	0	2.9090	0	34.3470	0	27.372	0	201.06	0	60.22	0		8	0.02	0	0.000114	0	1.83	0	19.1715	8	17.9515	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		844.00	0	2.9090	0	34.3470	0	27.372	0	201.27	0	60.28	0		8	0.01	0	0.000110	0	1.85	0	19.1716	8	17.9515	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		842.00	0	2.9080	0	34.3460	0	27.371	0	201.48	0	60.34	0		8	0.01	0	0.000113	0	1.84	0	19.1707	8	17.9507	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		840.00	0	2.9090	0	34.3440	0	27.370	0	201.58	0	60.37	0		8	0.02	0	0.000111	0	1.84	0	19.1687	8	17.9488	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		838.00	0	2.9110	0	34.3420	0	27.368	0	201.89	0	60.47	0		8	0.02	0	0.000109	0	1.83	0	19.1677	8	17.9478	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		836.00	0	2.9140	0	34.3400	0	27.366	0	202.21	0	60.56	0		8	0.02	0	0.000109	0	1.85	0	19.1678	8	17.9479	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		834.00	0	2.9160	0	34.3390	0	27.365	0	202.52	0	60.66	0		8	0.02	0	0.000108	0	1.84	0	19.1658	8	17.9460	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		832.00	0	2.9190	0	34.3380	0	27.364	0	202.73	0	60.73	0		8	0.02	0	0.000110	0	1.82	0	19.1660	8	17.9462	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		830.00	0	2.9200	0	34.3370	0	27.363	0	203.04	0	60.82	0		8	0.02	0	0.000112	0	1.82	0	19.1648	8	17.9450	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		828.00	0	2.9200	0	34.3370	0	27.363	0	203.25	0	60.89	0		8	0.02	0	0.000110	0	1.82	0	19.1619	8	17.9423	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		826.00	0	2.9220	0	34.3350	0	27.361	0	203.46	0	60.95	0		8	0.02	0	0.000110	0	1.82	0	19.1610	8	17.9415	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		824.00	0	2.9240	0	34.3350	0	27.361	0	203.67	0	61.02	0		8	0.02	0	0.000108	0	1.83	0	19.1599	8	17.9404	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		822.00	0	2.9260	0	34.3340	0	27.360	0	203.88	0	61.08	0		8	0.02	0	0.000113	0	1.84	0	19.1584	8	17.9390	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		820.00	0	2.9290	0	34.3320	0	27.358	0	204.09	0	61.15	0		8	0.02	0	0.000110	0	1.78	0	19.1587	8	17.9392	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		818.00	0	2.9330	0	34.3300	0	27.356	0	204.40	0	61.25	0		8	0.02	0	0.000108	0	1.84	0	19.1590	8	17.9395	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		816.00	0	2.9360	0	34.3280	0	27.355	0	204.82	0	61.38	0		8	0.02	0	0.000112	0	1.81	0	19.1587	8	17.9392	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		814.00	0	2.9360	0	34.3270	0	27.354	0	205.13	0	61.47	0		8	0.02	0	0.000111	0	1.79	0	19.1583	8	17.9388	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		812.00	0	2.9360	0	34.3270	0	27.354	0	205.34	0	61.53	0		8	0.01	0	0.000109	0	1.81	0	19.1571	8	17.9376	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		810.00	0	2.9360	0	34.3270	0	27.354	0	205.55	0	61.59	0		8	0.02	0	0.000112	0	1.83	0	19.1559	8	17.9365	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		808.00	0	2.9370	0	34.3250	0	27.352	0	205.66	0	61.63	0		8	0.02	0	0.000109	0	1.83	0	19.1558	8	17.9363	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		806.00	0	2.9380	0	34.3240	0	27.351	0	205.97	0	61.72	0		8	0.02	0	0.000120	0	1.80	0	19.1557	8	17.9362	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		804.00	0	2.9390	0	34.3230	0	27.350	0	206.18	0	61.79	0		8	0.02	0	0.000110	0	1.82	0	19.1540	8	17.9346	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		802.00	0	2.9390	0	34.3230	0	27.350	0	206.39	0	61.85	0		8	0.02	0	0.000117	0	1.81	0	19.1543	8	17.9347	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		800.00	0	2.9400	0	34.3230	0	27.350	0	206.49	0	61.88	0	31.84	0	0.02	0	0.000114	0	1.81	0	19.1547	8	17.9351	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		798.00	0	2.9410	0	34.3220	0	27.349	0	206.60	0	61.91	0		8	0.02	0	0.000110	0	1.79	0	19.1531	8	17.9336	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		796.00	0	2.9420	0	34.3210	0	27.348	0	206.91	0	62.01	0		8	0.02	0	0.000113	0	1.79	0	19.1538	8	17.9342	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		794.00	0	2.9430	0	34.3200	0	27.347	0	207.12	0	62.07	0		8	0.02	0	0.000112	0	1.82	0	19.1539	8	17.9342	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		792.00	0	2.9440	0	34.3190	0	27.347	0	207.33	0	62.14	0		8	0.02	0	0.000110	0	1.80	0	19.1517	8	17.9321	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		790.10	0	2.9450	0	34.3170	0	27.345	0	207.54	0	62.20	0		8	0.02	0	0.000109	0	1.79	0	19.1530	8	17.9332	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		788.00	0	2.9470	0	34.3160	0	27.344	0	207.85	0	62.30	0		8	0.02	0	0.000108	0	1.79	0	19.1516	8	17.9319	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		786.00	0	2.9470	0	34.3140	0	27.342	0	208.16	0	62.39	0		8	0.02	0	0.000112	0	1.80	0	19.1531	8	17.9332	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		784.00	0	2.9490	0	34.3130	0	27.341	0	208.37	0	62.45	0		8	0.02	0	0.000112	0	1.80	0	19.1506	8	17.9309	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		782.00	0	2.9510	0	34.3090	0	27.338	0	208.79	0	62.58	0		8	0.02	0	0.000110	0	1.77	0	19.1512	8	17.9314	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		780.00	0	2.9510	0	34.3070	0	27.336	0	209.31	0	62.74	0		8	0.02	0	0.000115	0	1.78	0	19.1489	8	17.9293	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		778.00	0	2.9510	0	34.3030	0	27.333	0	209.94	0	62.92	0		8	0.02	0	0.000109	0	1.78	0	19.1501	8	17.9303	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		776.00	0	2.9480	0	34.3000	0	27.331	0	210.67	0	63.14	0		8	0.02	0	0.000112	0	1.77	0	19.1500	8	17.9301	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		774.00	0	2.9480	0	34.3000	0	27.331	0	211.40	0	63.36	0		8	0.02	0	0.000109	0	1.78	0	19.1495	8	17.9295	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		772.00	0	2.9470	0	34.2990	0	27.330	0	211.72	0	63.45	0		8	0.01	0	0.000117	0	1.75	0	19.1466	8	17.9268	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		770.00	0	2.9480	0	34.2980	0	27.329	0	212.03	0	63.54	0		8	0.02	0	0.000115	0	1.75	0	19.1481	8	17.9282	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		768.10	0	2.9480	0	34.2970	0	27.329	0	212.45	0	63.67	0		8	0.02	0	0.000110	0	1.77	0	19.1478	8	17.9278	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		766.00	0	2.9480	0	34.2960	0	27.328	0	212.66	0	63.73	0		8	0.02	0	0.000113	0	1.74	0	19.1476	8	17.9276	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		764.00	0	2.9470	0	34.2940	0	27.326	0	213.08	0	63.85	0		8	0.02	0	0.000109	0	1.77	0	19.1460	8	17.9260	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		762.00	0	2.9450	0	34.2920	0	27.325	0	213.39	0	63.94	0		8	0.02	0	0.000111	0	1.77	0	19.1466	8	17.9265	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		760.00	0	2.9440	0	34.2880	0	27.322	0	213.81	0	64.06	0		8	0.02	0	0.000111	0	1.76	0	19.1461	8	17.9259	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		758.00	0	2.9490	0	34.2860	0	27.320	0	214.43	0	64.26	0		8	0.01	0	0.000113	0	1.76	0	19.1447	8	17.9247	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		756.00	0	2.9530	0	34.2850	0	27.319	0	214.85	0	64.39	0		8	0.02	0	0.000112	0	1.75	0	19.1452	8	17.9251	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		754.00	0	2.9530	0	34.2850	0	27.319	0	215.27	0	64.52	0		8	0.02	0	0.000112	0	1.73	0	19.1463	8	17.9260	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		752.00	0	2.9520	0	34.2830	0	27.317	0	215.69	0	64.64	0	31.44	0	0.02	0	0.000109	0	1.73	0	19.1468	8	17.9264	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		750.00	0	2.9520	0	34.2810	0	27.316	0	216.11	0	64.76	0		8	0.01	0	0.000111	0	1.75	0	19.1467	8	17.9263	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		748.00	0	2.9540	0	34.2800	0	27.315	0	216.52	0	64.89	0		8	0.02	0	0.000111	0	1.77	0	19.1468	8	17.9263	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		746.00	0	2.9570	0	34.2790	0	27.313	0	216.94	0	65.02	0		8	0.02	0	0.000112	0	1.74	0	19.1461	8	17.9256	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		744.00	0	2.9620	0	34.2770	0	27.311	0	217.26	0	65.12	0		8	0.02	0	0.000112	0	1.75	0	19.1470	8	17.9264	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		742.00	0	2.9670	0	34.2760	0	27.310	0	217.67	0	65.25	0		8	0.02	0	0.000123	0	1.73	0	19.1447	8	17.9244	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		740.00	0	2.9690	0	34.2760	0	27.310	0	217.99	0	65.35	0		8	0.02	0	0.000112	0	1.72	0	19.1417	8	17.9215	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		738.00	0	2.9700	0	34.2750	0	27.309	0	218.30	0	65.45	0		8	0.01	0	0.000112	0	1.72	0	19.1402	8	17.9201	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		736.00	0	2.9690	0	34.2730	0	27.308	0	218.51	0	65.51	0		8	0.01	0	0.000116	0	1.71	0	19.1393	8	17.9192	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		734.00	0	2.9640	0	34.2700	0	27.306	0	219.14	0	65.69	0		8	0.02	0	0.000110	0	1.73	0	19.1379	8	17.9179	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		732.00	0	2.9660	0	34.2700	0	27.305	0	219.45	0	65.78	0		8	0.01	0	0.000112	0	1.72	0	19.1373	8	17.9172	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		730.00	0	2.9670	0	34.2670	0	27.303	0	219.76	0	65.88	0		8	0.01	0	0.000114	0	1.69	0	19.1344	8	17.9145	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		728.00	0	2.9700	0	34.2670	0	27.303	0	220.29	0	66.04	0		8	0.01	0	0.000115	0	1.73	0	19.1351	8	17.9152	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		726.00	0	2.9750	0	34.2660	0	27.301	0	220.50	0	66.11	0		8	0.01	0	0.000111	0	1.71	0	19.1346	8	17.9147	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		724.00	0	2.9790	0	34.2650	0	27.300	0	220.81	0	66.21	0		8	0.02	0	0.000121	0	1.72	0	19.1321	8	17.9124	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		722.00	0	2.9810	0	34.2640	0	27.299	0	221.02	0	66.27	0		8	0.02	0	0.000114	0	1.71	0	19.1306	8	17.9109	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		720.00	0	2.9810	0	34.2630	0	27.299	0	221.23	0	66.34	0		8	0.01	0	0.000115	0	1.69	0	19.1284	8	17.9089	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		718.00	0	2.9760	0	34.2620	0	27.298	0	221.64	0	66.45	0		8	0.02	0	0.000113	0	1.72	0	19.1281	8	17.9085	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		716.00	0	2.9760	0	34.2610	0	27.297	0	221.85	0	66.52	0		8	0.01	0	0.000131	0	1.71	0	19.1266	8	17.9070	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		714.00	0	2.9770	0	34.2600	0	27.297	0	222.06	0	66.58	0		8	0.01	0	0.000119	0	1.71	0	19.1256	8	17.9061	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		712.00	0	2.9790	0	34.2570	0	27.294	0	222.59	0	66.74	0		8	0.02	0	0.000111	0	1.71	0	19.1242	8	17.9048	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		710.00	0	2.9830	0	34.2530	0	27.290	0	223.11	0	66.90	0		8	0.02	0	0.000117	0	1.71	0	19.1228	8	17.9035	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		708.00	0	2.9830	0	34.2520	0	27.290	0	223.73	0	67.09	0		8	0.01	0	0.000112	0	1.70	0	19.1201	8	17.9010	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		706.00	0	2.9840	0	34.2510	0	27.289	0	224.36	0	67.28	0		8	0.02	0	0.000110	0	1.71	0	19.1183	8	17.8992	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		704.00	0	2.9860	0	34.2490	0	27.287	0	224.78	0	67.40	0		8	0.02	0	0.000112	0	1.71	0	19.1169	8	17.8979	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		702.00	0	2.9890	0	34.2480	0	27.286	0	225.30	0	67.57	0	30.84	0	0.01	0	0.000113	0	1.70	0	19.1157	8	17.8968	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		700.00	0	2.9900	0	34.2470	0	27.285	0	225.72	0	67.69	0		8	0.02	0	0.000114	0	1.71	0	19.1147	8	17.8958	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		698.00	0	2.9920	0	34.2450	0	27.283	0	226.14	0	67.82	0		8	0.01	0	0.000110	0	1.69	0	19.1141	8	17.8952	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		695.90	0	2.9950	0	34.2420	0	27.281	0	226.66	0	67.98	0		8	0.02	0	0.000112	0	1.68	0	19.1125	8	17.8937	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		694.00	0	2.9950	0	34.2420	0	27.281	0	227.18	0	68.14	0		8	0.01	0	0.000112	0	1.64	0	19.1114	8	17.8927	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		692.00	0	2.9970	0	34.2410	0	27.280	0	227.71	0	68.30	0		8	0.02	0	0.000112	0	1.68	0	19.1108	8	17.8920	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		690.00	0	2.9970	0	34.2400	0	27.279	0	228.12	0	68.42	0		8	0.02	0	0.000112	0	1.65	0	19.1103	8	17.8915	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		688.00	0	2.9980	0	34.2400	0	27.279	0	228.33	0	68.49	0		8	0.02	0	0.000122	0	1.66	0	19.1106	8	17.8918	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		686.00	0	3.0000	0	34.2380	0	27.277	0	228.65	0	68.58	0		8	0.01	0	0.000112	0	1.66	0	19.1097	8	17.8909	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		684.00	0	3.0010	0	34.2380	0	27.277	0	228.86	0	68.65	0		8	0.02	0	0.000117	0	1.66	0	19.1102	8	17.8913	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		682.00	0	3.0030	0	34.2360	0	27.275	0	229.17	0	68.74	0		8	0.02	0	0.000117	0	1.67	0	19.1102	8	17.8913	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		680.00	0	3.0070	0	34.2340	0	27.273	0	229.59	0	68.88	0		8	0.01	0	0.000112	0	1.68	0	19.1066	8	17.8879	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		678.00	0	3.0080	0	34.2320	0	27.271	0	230.00	0	69.00	0		8	0.02	0	0.000112	0	1.66	0	19.1075	8	17.8887	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		676.00	0	3.0090	0	34.2310	0	27.270	0	230.42	0	69.13	0		8	0.01	0	0.000114	0	1.67	0	19.1075	8	17.8887	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		674.00	0	3.0120	0	34.2310	0	27.270	0	230.84	0	69.26	0		8	0.01	0	0.000113	0	1.66	0	19.1067	8	17.8879	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		672.00	0	3.0150	0	34.2300	0	27.269	0	231.15	0	69.36	0		8	0.01	0	0.000111	0	1.64	0	19.1060	8	17.8873	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		670.00	0	3.0180	0	34.2290	0	27.268	0	231.47	0	69.46	0		8	0.02	0	0.000113	0	1.66	0	19.1071	8	17.8883	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		668.00	0	3.0180	0	34.2280	0	27.267	0	231.89	0	69.58	0		8	0.01	0	0.000118	0	1.65	0	19.1061	8	17.8872	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		666.00	0	3.0200	0	34.2260	0	27.265	0	232.09	0	69.65	0		8	0.01	0	0.000112	0	1.64	0	19.1051	8	17.8863	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		664.00	0	3.0230	0	34.2240	0	27.264	0	232.41	0	69.74	0		8	0.01	0	0.000111	0	1.64	0	19.1036	8	17.8849	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		662.00	0	3.0290	0	34.2220	0	27.261	0	232.83	0	69.88	0		8	0.01	0	0.000114	0	1.63	0	19.1040	8	17.8852	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		660.00	0	3.0330	0	34.2210	0	27.260	0	233.35	0	70.04	0		8	0.01	0	0.000112	0	1.63	0	19.1031	8	17.8845	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		658.00	0	3.0340	0	34.2210	0	27.260	0	233.77	0	70.17	0		8	0.01	0	0.000114	0	1.64	0	19.0995	8	17.8811	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		656.00	0	3.0350	0	34.2200	0	27.259	0	234.18	0	70.30	0		8	0.01	0	0.000125	0	1.63	0	19.0981	8	17.8798	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		654.00	0	3.0370	0	34.2200	0	27.259	0	234.39	0	70.36	0		8	0.01	0	0.000112	0	1.63	0	19.0975	8	17.8792	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		652.00	0	3.0380	0	34.2190	0	27.258	0	234.50	0	70.40	0	30.24	0	0.02	0	0.000113	0	1.66	0	19.0951	8	17.8770	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		650.00	0	3.0400	0	34.2180	0	27.257	0	234.81	0	70.49	0		8	0.01	0	0.000119	0	1.64	0	19.0932	8	17.8752	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		648.00	0	3.0410	0	34.2180	0	27.257	0	235.02	0	70.56	0		8	0.01	0	0.000115	0	1.60	0	19.0927	8	17.8746	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		646.00	0	3.0430	0	34.2170	0	27.256	0	235.23	0	70.62	0		8	0.01	0	0.000116	0	1.63	0	19.0915	8	17.8735	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		644.00	0	3.0450	0	34.2150	0	27.254	0	235.44	0	70.69	0		8	0.01	0	0.000115	0	1.63	0	19.0912	8	17.8732	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		642.00	0	3.0490	0	34.2140	0	27.253	0	235.75	0	70.79	0		8	0.01	0	0.000117	0	1.58	0	19.0899	8	17.8720	8
0508SoOcn	17	C	05/18/2015	01:24	14.888	-46.081		640.00	0	3.0540	0	34.2120	0	27.251	0	236.07	0	70.89	0		8	0.01	0	0.000117	0	1.64	0	19.0890	8	17.8711	8
