//0																									
//Oxygen, 1.07
//Nitrate, 1, 1, 0,0
//pH, 1, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		601.33	0	5.6243	0	34.1607	0	26.868	0	36.81	0	11.76	0		8	7.6287	0	7.4013	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		551.04	0	6.1738	0	34.0938	0	26.742	0	56.60	0	18.31	0		8	7.6672	0	7.4426	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		501.29	0	7.3636	0	34.0931	0	26.577	0	86.56	0	28.79	0		8	7.7265	0	7.5121	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		450.96	0	8.1904	0	34.0844	0	26.447	0	114.06	0	38.66	0		8	7.7959	0	7.5858	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		401.45	0	9.5682	0	34.1006	0	26.242	0	149.37	0	52.21	0		8	7.8828	0	7.6836	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		379.72	0	10.1029	0	34.098	0	26.15	0	165.21	0	58.42	0		8	7.9174	0	7.7223	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		361.15	0	10.5424	0	34.0938	0	26.071	0	174.09	0	62.15	0		8	7.9366	0	7.7456	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		351.22	0	10.899	0	34.0957	0	26.01	0	176.44	0	63.48	0		8	7.9439	0	7.7571	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		341.45	0	11.1954	0	34.0999	0	25.96	0	177.41	0	64.24	0		8	7.9462	0	7.7632	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		331.57	0	11.8258	0	34.1107	0	25.854	0	177.83	0	65.27	0		8	7.9581	0	7.7829	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		321.34	0	12.0518	0	34.1221	0	25.821	0	179.55	0	66.21	0		8	7.9629	0	7.7903	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		311.36	0	12.4313	0	34.1375	0	25.762	0	180.19	0	66.99	0		8	7.9696	0	7.8016	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		301.38	0	12.5992	0	34.1474	0	25.737	0	181.58	0	67.75	0		8	7.9754	0	7.8090	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		291.38	0	13.251	0	34.1911	0	25.646	0	183.08	0	69.26	0		8	7.9904	0	7.8320	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		280.77	0	14.099	0	34.2687	0	25.538	0	188.21	0	72.48	0		8	8.0088	0	7.8610	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		271.45	0	14.789	0	34.3254	0	25.44	0	188.00	0	73.44	0		8	8.0089	0	7.8709	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		261.35	0	15.1399	0	34.3733	0	25.405	0	188.96	0	74.36	0		8	8.0126	0	7.8791	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		251.04	0	15.9317	0	34.4735	0	25.314	0	190.03	0	76.01	0		8	8.0193	0	7.8967	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		241.49	0	16.5608	0	34.5629	0	25.247	0	191.53	0	77.60	0		8	8.0288	0	7.9144	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		230.77	0	17.5176	0	34.7076	0	25.144	0	194.42	0	80.31	0		8	8.0324	0	7.9318	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		221.17	0	18.1576	0	34.806	0	25.072	0	194.74	0	81.48	0		8	8.0383	0	7.9465	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		211.73	0	18.9391	0	34.9349	0	24.987	0	195.60	0	83.12	0		8	8.0446	0	7.9637	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		200.81	0	19.7405	0	35.0672	0	24.894	0	196.99	0	85.03	0		8	8.0502	0	7.9806	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		190.98	0	20.3746	0	35.1744	0	24.818	0	199.45	0	87.16	0		8	8.0579	0	7.9970	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		181.37	0	20.6022	0	35.2155	0	24.792	0	202.98	0	89.09	0		8	8.0556	0	7.9980	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		171.01	0	20.9478	0	35.2588	0	24.736	0	203.84	0	90.06	0		8	8.0611	0	8.0080	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		161.76	0	21.2102	0	35.2896	0	24.69	0	206.19	0	91.55	0		8	8.0633	0	8.0137	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		151.27	0	21.4447	0	35.3003	0	24.635	0	207.47	0	92.51	0		8	8.0648	0	8.0184	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		141.47	0	21.6247	0	35.3069	0	24.59	0	208.86	0	93.44	0		8	8.0660	0	8.0219	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		131.24	0	21.9155	0	35.3297	0	24.528	0	211.43	0	95.09	0		8	8.0702	0	8.0299	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		121.19	0	22.1736	0	35.34	0	24.464	0	213.36	0	96.40	0		8	8.0797	0	8.0422	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		111.04	0	22.6332	0	35.3401	0	24.333	0	218.71	0	99.63	0		8	8.0827	0	8.0517	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		101.23	0	23.0063	0	35.3309	0	24.217	0	224.49	0	102.93	0		8	8.0843	0	8.0586	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		96.12	0	23.265	0	35.3243	0	24.135	0	226.41	0	104.28	0		8	8.0839	0	8.0621	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		91.31	0	23.4375	0	35.3236	0	24.084	0	228.45	0	105.53	0		8	8.0846	0	8.0652	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		86.76	0	23.9544	0	35.325	0	23.931	0	228.66	0	106.58	0		8	8.0789	0	8.0679	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		81.57	0	24.2758	0	35.3308	0	23.838	0	227.91	0	106.83	0		8	8.0778	0	8.0717	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		76.71	0	24.6951	0	35.3415	0	23.719	0	226.09	0	106.75	0		8	8.0717	0	8.0724	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		71.69	0	25.2066	0	35.3609	0	23.577	0	221.06	0	105.30	0		8	8.0656	0	8.0747	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		66.6	0	25.3953	0	35.363	0	23.52	0	217.96	0	104.15	0		8	8.0619	0	8.0741	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		61.35	0	25.4375	0	35.3588	0	23.503	0	217.32	0	103.92	0		8	8.0620	0	8.0747	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		56.5	0	25.4973	0	35.3253	0	23.455	0	217.10	0	103.90	0		8	8.0598	0	8.0734	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		51.71	0	25.5443	0	35.2878	0	23.408	0	215.82	0	103.35	0		8	8.0603	0	8.0744	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		46.59	0	25.5955	0	35.2608	0	23.368	0	214.96	0	103.01	0		8	8.0595	0	8.0743	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		41.42	0	25.6133	0	35.2245	0	23.331	0	214.43	0	102.76	0		8	8.0579	0	8.0730	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		36.75	0	25.7738	0	35.2121	0	23.27	0	213.25	0	102.47	0		8	8.0551	0	8.0728	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		31.87	0	25.801	0	35.2078	0	23.257	0	212.18	0	102.00	0		8	8.0544	0	8.0724	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		26.68	0	25.7994	0	35.2081	0	23.258	0	211.75	0	101.79	0		8	8.0561	0	8.0738	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		21.06	0	25.7981	0	35.2082	0	23.259	0	211.86	0	101.84	0		8	8.0568	0	8.0742	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		16.34	0	25.7975	0	35.2083	0	23.259	0	211.86	0	101.84	0		8	8.0559	0	8.0732	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		11.58	0	25.7975	0	35.2079	0	23.259	0	211.86	0	101.84	0		8	8.0578	0	8.0748	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914		7.84	0	25.7936	0	35.208	0	23.26	0	211.86	0	101.83	0		8	8.0587	0	8.0755	0
7672Hawaii	11	C	10/14/2012	16:21	202.379	22.914																			
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1598.47	0	2.7856	0	34.5725	0	27.527	0	63.77	0	19.07	0		8	7.7374	0	7.4942	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1499.05	0	2.9885	0	34.5606	0	27.497	0	58.96	0	17.72	0		8	7.7255	0	7.4828	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1398.79	0	3.1637	0	34.5494	0	27.47	0	54.36	0	16.41	0		8	7.7158	0	7.4731	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1298.83	0	3.3585	0	34.5368	0	27.439	0	51.79	0	15.70	0		8	7.7108	0	7.4679	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1199.45	0	3.6095	0	34.5169	0	27.396	0	47.40	0	14.46	0		8	7.7015	0	7.4595	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		1099.25	0	3.878	0	34.4907	0	27.346	0	43.34	0	13.31	0		8	7.6927	0	7.4519	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		999.28	0	4.182	0	34.4549	0	27.283	0	37.34	0	11.55	0		8	7.6751	0	7.4367	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		950.88	0	4.3493	0	34.4442	0	27.255	0	31.78	0	9.87	0		8	7.6574	0	7.4213	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		901.4	0	4.4736	0	34.4114	0	27.214	0	29.10	0	9.06	0		8	7.6433	0	7.4085	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		851.47	0	4.6049	0	34.3828	0	27.175	0	23.01	0	7.18	0		8	7.6273	0	7.3939	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		801.3	0	4.7552	0	34.3268	0	27.111	0	20.54	0	6.44	0		8	7.6122	0	7.3805	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		751.07	0	4.9223	0	34.2689	0	27.044	0	20.44	0	6.43	0		8	7.6012	0	7.3712	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		701.13	0	5.1435	0	34.2041	0	26.964	0	24.50	0	7.74	0		8	7.6015	0	7.3729	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		651.23	0	5.5861	0	34.1565	0	26.87	0	35.10	0	11.20	0		8	7.6215	0	7.3958	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		601.54	0	5.9348	0	34.1508	0	26.82	0	43.12	0	13.88	0		8	7.6365	0	7.4128	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		551.41	0	6.4517	0	34.0861	0	26.698	0	66.13	0	21.53	0		8	7.6802	0	7.4584	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		501.16	0	7.3134	0	34.0919	0	26.583	0	87.85	0	29.18	0		8	7.7303	0	7.5149	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		451.15	0	8.1766	0	34.0846	0	26.449	0	115.99	0	39.30	0		8	7.8019	0	7.5912	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		401.01	0	9.7091	0	34.101	0	26.219	0	155.26	0	54.43	0		8	7.8933	0	7.6952	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		381.38	0	10.1042	0	34.0947	0	26.148	0	165.96	0	58.69	0		8	7.9203	0	7.7250	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		361.58	0	10.632	0	34.0933	0	26.055	0	174.30	0	62.35	0		8	7.9383	0	7.7484	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		350.88	0	11.0105	0	34.0953	0	25.99	0	176.02	0	63.48	0		8	7.9427	0	7.7576	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		341.36	0	11.2701	0	34.0973	0	25.945	0	177.51	0	64.38	0		8	7.9507	0	7.7684	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		331.46	0	11.5994	0	34.1044	0	25.891	0	178.69	0	65.26	0		8	7.9572	0	7.7788	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		321.34	0	12.2484	0	34.1312	0	25.791	0	179.55	0	66.49	0		8	7.9667	0	7.7966	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		311.54	0	12.7076	0	34.1536	0	25.722	0	180.62	0	67.54	0		8	7.9815	0	7.8165	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		301.52	0	13.5871	0	34.2178	0	25.601	0	184.68	0	70.36	0		8	7.9899	0	7.8368	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		291.7	0	14.2385	0	34.2758	0	25.515	0	186.39	0	71.99	0		8	7.9998	0	7.8551	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		280.89	0	14.7571	0	34.3296	0	25.451	0	187.04	0	73.02	0		8	8.0071	0	7.8691	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		271.47	0	15.3571	0	34.401	0	25.381	0	188.75	0	74.61	0		8	8.0168	0	7.8866	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		261.23	0	15.8279	0	34.465	0	25.33	0	191.10	0	76.28	0		8	8.0205	0	7.8966	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		251.43	0	16.3864	0	34.5461	0	25.272	0	191.64	0	77.38	0		8	8.0279	0	7.9114	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		241.08	0	17.4139	0	34.7012	0	25.163	0	194.95	0	80.37	0		8	8.0383	0	7.9359	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		231.25	0	18.0249	0	34.8018	0	25.101	0	196.77	0	82.12	0		8	8.0440	0	7.9500	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		221.23	0	18.6049	0	34.8987	0	25.04	0	197.52	0	83.39	0		8	8.0423	0	7.9569	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		211.03	0	19.191	0	34.9856	0	24.966	0	196.99	0	84.13	0		8	8.0462	0	7.9690	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		200.76	0	19.9784	0	35.1296	0	24.885	0	199.02	0	86.32	0		8	8.0525	0	7.9864	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		191.29	0	20.2054	0	35.1603	0	24.851	0	200.84	0	87.49	0		8	8.0548	0	7.9916	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		180.97	0	20.5993	0	35.2009	0	24.78	0	201.37	0	88.38	0		8	8.0568	0	7.9991	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		171.43	0	20.9917	0	35.2471	0	24.714	0	202.12	0	89.36	0		8	8.0589	0	8.0067	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		158.36	0	21.3152	0	35.2745	0	24.648	0	202.23	0	89.95	0		8	8.0626	0	8.0146	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		150.99	0	21.4527	0	35.2937	0	24.627	0	204.80	0	91.33	0		8	8.0656	0	8.0192	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		140.93	0	21.7123	0	35.3065	0	24.566	0	210.47	0	94.30	0		8	8.0730	0	8.0297	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		131.18	0	21.9367	0	35.3118	0	24.507	0	215.28	0	96.85	0		8	8.0732	0	8.0329	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		120.83	0	22.2213	0	35.3175	0	24.432	0	219.03	0	99.04	0		8	8.0806	0	8.0438	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		111.08	0	22.5747	0	35.3206	0	24.333	0	222.24	0	101.12	0		8	8.0821	0	8.0503	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		101.68	0	22.9623	0	35.2883	0	24.193	0	226.52	0	103.75	0		8	8.0845	0	8.0581	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		96.52	0	23.3259	0	35.3128	0	24.108	0	228.23	0	105.22	0		8	8.0833	0	8.0625	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		91.41	0	23.6915	0	35.3209	0	24.006	0	228.98	0	106.25	0		8	8.0818	0	8.0666	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		86.62	0	24.0442	0	35.3263	0	23.905	0	228.55	0	106.70	0		8	8.0792	0	8.0696	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		81.97	0	24.637	0	35.3443	0	23.74	0	225.02	0	106.14	0		8	8.0709	0	8.0710	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		76.53	0	24.9712	0	35.3503	0	23.641	0	222.67	0	105.63	0		8	8.0673	0	8.0727	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		71.92	0	25.3216	0	35.3485	0	23.53	0	219.24	0	104.63	0		8	8.0628	0	8.0739	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		66.8	0	25.4077	0	35.3465	0	23.502	0	217.53	0	103.96	0		8	8.0606	0	8.0731	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		61.17	0	25.4685	0	35.3287	0	23.467	0	215.93	0	103.29	0		8	8.0611	0	8.0743	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		56.78	0	25.4879	0	35.3214	0	23.455	0	215.39	0	103.06	0		8	8.0608	0	8.0742	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		51.62	0	25.5096	0	35.3123	0	23.44	0	214.86	0	102.84	0		8	8.0608	0	8.0744	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		46.65	0	25.5692	0	35.3211	0	23.429	0	214.75	0	102.90	0		8	8.0608	0	8.0752	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		41.4	0	25.5968	0	35.3119	0	23.412	0	214.96	0	103.04	0		8	8.0614	0	8.0760	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		36.68	0	25.6278	0	35.293	0	23.386	0	214.96	0	103.09	0		8	8.0596	0	8.0747	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		31.59	0	25.6292	0	35.1565	0	23.268	0	215.07	0	103.06	0		8	8.0545	0	8.0698	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		26.65	0	25.6585	0	35.1241	0	23.231	0	213.68	0	102.43	0		8	8.0541	0	8.0697	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		21.4	0	25.6634	0	35.1233	0	23.228	0	213.47	0	102.33	0		8	8.0550	0	8.0705	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		16.43	0	25.6667	0	35.122	0	23.226	0	213.36	0	102.28	0		8	8.0541	0	8.0695	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		11.58	0	25.6885	0	35.1233	0	23.22	0	213.36	0	102.32	0		8	8.0553	0	8.0708	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929		7.58	0	25.6897	0	35.1239	0	23.221	0	213.36	0	102.33	0		8	8.0554	0	8.0708	0
7672Hawaii	12	C	10/15/2012	21:39	202.451	22.929																			
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1597.84	0	2.7613	0	34.5755	0	27.531	0	64.84	0	19.38	0		8	7.7398	0	7.4960	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1499.03	0	2.9059	0	34.5663	0	27.51	0	60.78	0	18.23	0		8	7.7325	0	7.4880	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1398.72	0	3.1006	0	34.553	0	27.479	0	55.43	0	16.70	0		8	7.7202	0	7.4762	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1299.18	0	3.3156	0	34.5387	0	27.445	0	52.97	0	16.04	0		8	7.7151	0	7.4713	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1199.38	0	3.529	0	34.5214	0	27.409	0	50.08	0	15.25	0		8	7.7103	0	7.4665	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		1099.86	0	3.8063	0	34.4989	0	27.36	0	44.19	0	13.55	0		8	7.6965	0	7.4544	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		999.03	0	4.0574	0	34.4713	0	27.31	0	39.91	0	12.31	0		8	7.6868	0	7.4457	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		951.27	0	4.2323	0	34.4542	0	27.277	0	35.52	0	11.00	0		8	7.6668	0	7.4282	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		900.9	0	4.4184	0	34.4121	0	27.221	0	32.64	0	10.15	0		8	7.6550	0	7.4184	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		851.34	0	4.5451	0	34.3891	0	27.187	0	29.10	0	9.08	0		8	7.6430	0	7.4075	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		801.07	0	4.6792	0	34.3487	0	27.138	0	21.94	0	6.86	0		8	7.6224	0	7.3888	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		751.39	0	4.8395	0	34.3081	0	27.086	0	26.00	0	8.16	0		8	7.6224	0	7.3895	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		700.92	0	5.0224	0	34.2196	0	26.991	0	23.97	0	7.55	0		8	7.6019	0	7.3715	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		651.04	0	5.4025	0	34.1864	0	26.917	0	30.28	0	9.63	0		8	7.6135	0	7.3859	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		601.78	0	5.8842	0	34.1577	0	26.832	0	41.30	0	13.28	0		8	7.6340	0	7.4098	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		551.13	0	6.3138	0	34.0854	0	26.716	0	62.49	0	20.28	0		8	7.6755	0	7.4522	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		501.66	0	7.4447	0	34.0821	0	26.556	0	89.67	0	29.88	0		8	7.7442	0	7.5296	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		451.11	0	8.2744	0	34.0879	0	26.437	0	117.59	0	39.93	0		8	7.8008	0	7.5915	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		401.58	0	9.1951	0	34.0937	0	26.297	0	138.99	0	48.18	0		8	7.8574	0	7.6550	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		381.73	0	9.6213	0	34.0972	0	26.231	0	152.58	0	53.39	0		8	7.8949	0	7.6948	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		359.87	0	10.1242	0	34.0933	0	26.143	0	170.34	0	60.27	0		8	7.9225	0	7.7266	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		351.09	0	10.4631	0	34.0915	0	26.083	0	171.20	0	61.02	0		8	7.9346	0	7.7423	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		340.92	0	10.7505	0	34.0886	0	26.03	0	175.05	0	62.78	0		8	7.9390	0	7.7501	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		331.3	0	11.1326	0	34.1005	0	25.972	0	176.44	0	63.80	0		8	7.9444	0	7.7603	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		321.24	0	11.373	0	34.1023	0	25.93	0	177.51	0	64.52	0		8	7.9526	0	7.7710	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		311.52	0	11.7227	0	34.1018	0	25.866	0	180.62	0	66.14	0		8	7.9591	0	7.7817	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		301.22	0	12.1588	0	34.1231	0	25.802	0	181.47	0	67.08	0		8	7.9677	0	7.7955	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		291.37	0	12.9479	0	34.1596	0	25.68	0	182.76	0	68.69	0		8	7.9833	0	7.8211	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		281.38	0	13.6711	0	34.2224	0	25.587	0	188.43	0	71.91	0		8	7.9999	0	7.8465	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		271.18	0	14.374	0	34.2868	0	25.496	0	188.32	0	72.94	0		8	8.0036	0	7.8600	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		260.99	0	15.309	0	34.394	0	25.385	0	189.39	0	74.79	0		8	8.0149	0	7.8838	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		251.77	0	16.0879	0	34.4979	0	25.3	0	191.74	0	76.94	0		8	8.0216	0	7.9012	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		238.85	0	17.207	0	34.662	0	25.179	0	193.67	0	79.51	0		8	8.0323	0	7.9272	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		231.61	0	17.5301	0	34.7169	0	25.149	0	195.38	0	80.74	0		8	8.0372	0	7.9364	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		220.74	0	18.137	0	34.8142	0	25.084	0	196.45	0	82.17	0		8	8.0406	0	7.9482	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		211.46	0	18.6847	0	34.9015	0	25.022	0	196.56	0	83.11	0		8	8.0417	0	7.9572	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		200.85	0	19.3723	0	35.0134	0	24.943	0	197.52	0	84.66	0		8	8.0463	0	7.9714	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		191.18	0	19.6809	0	35.0645	0	24.907	0	198.81	0	85.72	0		8	8.0477	0	7.9771	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		181.12	0	20.0892	0	35.1236	0	24.85	0	199.34	0	86.63	0		8	8.0511	0	7.9861	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		171.09	0	20.4589	0	35.183	0	24.803	0	200.95	0	87.95	0		8	8.0563	0	7.9962	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		161.02	0	20.9212	0	35.2409	0	24.728	0	202.66	0	89.48	0		8	8.0589	0	8.0053	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		151.36	0	21.1275	0	35.2658	0	24.693	0	204.16	0	90.49	0		8	8.0592	0	8.0084	0
7672Hawaii	13	C	10/17/2012	3:20	202.505	22.919		141.57	0	21.3549	0	35.2898	0	24.651	0	206.08	0	91.74	0		8	8.0639	0	8.0159	0
