//0																															
//Oxygen, 1.02
//Nitrate, 1,1,-0.25,0
//pH, 1, -0.15, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		868	0	0.543	0	34.682	0	27.819	0	211.14	0	59.67	0		8	0.03	0	0.000097	0	2.44	0	7.9138	0	7.6137	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		866	0	0.549	0	34.682	0	27.818	0	211.24	0	59.71	0		8	0.02	0	0.000097	0	2.41	0	7.9151	0	7.6150	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		864	0	0.55	0	34.682	0	27.818	0	211.34	0	59.74	0		8	0.02	0	0.000096	0	2.42	0	7.9159	0	7.6157	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		862	0	0.551	0	34.682	0	27.818	0	211.45	0	59.77	0		8	0.03	0	0.000096	0	2.43	0	7.9161	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		860	0	0.551	0	34.682	0	27.818	0	211.65	0	59.83	0		8	0.02	0	0.000096	0	2.45	0	7.9163	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		858	0	0.552	0	34.682	0	27.818	0	211.65	0	59.83	0		8	0.02	0	0.000095	0	2.42	0	7.9166	0	7.6161	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		856	0	0.553	0	34.682	0	27.818	0	211.65	0	59.83	0		8	0.02	0	0.000096	0	2.44	0	7.9168	0	7.6163	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		854	0	0.555	0	34.682	0	27.818	0	211.75	0	59.86	0		8	0.02	0	0.000096	0	2.42	0	7.9166	0	7.6160	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		852	0	0.556	0	34.682	0	27.818	0	211.75	0	59.87	0		8	0.02	0	0.0001	0	2.43	0	7.9167	0	7.6161	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		850	0	0.556	0	34.683	0	27.819	0	211.75	0	59.87	0	33.85	0	0.02	0	0.000096	0	2.42	0	7.9170	0	7.6162	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		848	0	0.557	0	34.683	0	27.819	0	211.65	0	59.84	0		8	0.02	0	0.000096	0	2.42	0	7.9181	0	7.6172	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		846	0	0.558	0	34.682	0	27.818	0	211.65	0	59.84	0		8	0.02	0	0.000096	0	2.43	0	7.9172	0	7.6164	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		844	0	0.56	0	34.683	0	27.819	0	211.65	0	59.84	0		8	0.23	0	0.000107	0	2.45	0	7.9172	0	7.6163	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		842	0	0.562	0	34.683	0	27.818	0	211.55	0	59.82	0		8	0.02	0	0.000098	0	2.41	0	7.9172	0	7.6162	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		840	0	0.563	0	34.683	0	27.818	0	211.55	0	59.82	0		8	0.02	0	0.000098	0	2.44	0	7.9172	0	7.6162	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		838	0	0.564	0	34.683	0	27.818	0	211.45	0	59.79	0		8	0.03	0	0.00017	0	2.45	0	7.9169	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		836	0	0.565	0	34.683	0	27.818	0	211.45	0	59.79	0		8	0.02	0	0.000096	0	2.43	0	7.9170	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		834	0	0.565	0	34.683	0	27.818	0	211.45	0	59.79	0		8	0.03	0	0.000098	0	2.42	0	7.9171	0	7.6160	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		832	0	0.565	0	34.683	0	27.818	0	211.34	0	59.77	0		8	0.02	0	0.000096	0	2.44	0	7.9166	0	7.6154	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		830	0	0.566	0	34.683	0	27.818	0	211.34	0	59.77	0		8	0.02	0	0.000098	0	2.44	0	7.9166	0	7.6153	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		828	0	0.566	0	34.683	0	27.818	0	211.34	0	59.77	0		8	0.02	0	0.000096	0	2.45	0	7.9175	0	7.6161	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		826	0	0.566	0	34.683	0	27.818	0	211.34	0	59.77	0		8	0.03	0	0.000097	0	2.42	0	7.9171	0	7.6157	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		824	0	0.567	0	34.683	0	27.818	0	211.24	0	59.74	0		8	0.02	0	0.000099	0	2.43	0	7.9172	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		822	0	0.568	0	34.683	0	27.818	0	211.24	0	59.74	0		8	0.03	0	0.000096	0	2.45	0	7.9172	0	7.6156	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		820	0	0.569	0	34.683	0	27.818	0	211.24	0	59.74	0		8	0.02	0	0.000099	0	2.42	0	7.9174	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		818	0	0.569	0	34.683	0	27.818	0	211.14	0	59.71	0		8	0.02	0	0.000097	0	2.41	0	7.9184	0	7.6167	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		816	0	0.569	0	34.683	0	27.818	0	211.14	0	59.71	0		8	0.02	0	0.000097	0	2.43	0	7.9177	0	7.6160	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		814	0	0.569	0	34.683	0	27.818	0	211.14	0	59.71	0		8	0.02	0	0.000097	0	2.42	0	7.9176	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		812	0	0.569	0	34.683	0	27.818	0	211.14	0	59.71	0		8	0.02	0	0.000096	0	2.43	0	7.9176	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		810	0	0.57	0	34.683	0	27.818	0	211.04	0	59.69	0		8	0.03	0	0.000096	0	2.42	0	7.9178	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		808	0	0.572	0	34.683	0	27.818	0	211.04	0	59.69	0		8	0.02	0	0.000097	0	2.44	0	7.9177	0	7.6157	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		806	0	0.572	0	34.683	0	27.818	0	211.04	0	59.69	0		8	0.02	0	0.000101	0	2.43	0	7.9180	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		804	0	0.573	0	34.683	0	27.818	0	211.04	0	59.69	0		8	0.02	0	0.000097	0	2.44	0	7.9180	0	7.6159	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		802	0	0.576	0	34.683	0	27.818	0	211.04	0	59.70	0	33.85	0	0.02	0	0.000097	0	2.42	0	7.9186	0	7.6164	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		800	0	0.578	0	34.683	0	27.817	0	211.04	0	59.70	0		8	0.02	0	0.000096	0	2.42	0	7.9183	0	7.6161	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		798	0	0.579	0	34.683	0	27.817	0	211.04	0	59.70	0		8	0.02	0	0.000096	0	2.42	0	7.9183	0	7.6161	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		796	0	0.582	0	34.683	0	27.817	0	211.04	0	59.71	0		8	0.02	0	0.000101	0	2.42	0	7.9181	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		794	0	0.584	0	34.683	0	27.817	0	210.94	0	59.68	0		8	0.02	0	0.000097	0	2.43	0	7.9181	0	7.6158	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		792	0	0.586	0	34.683	0	27.817	0	210.94	0	59.68	0		8	0.02	0	0.000096	0	2.45	0	7.9180	0	7.6157	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		790	0	0.587	0	34.683	0	27.817	0	210.94	0	59.68	0		8	0.02	0	0.000097	0	2.44	0	7.9184	0	7.6160	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		788	0	0.588	0	34.683	0	27.817	0	211.04	0	59.71	0		8	0.02	0	0.00011	0	2.44	0	7.9191	0	7.6166	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		786	0	0.589	0	34.683	0	27.817	0	211.04	0	59.72	0		8	0.02	0	0.000096	0	2.43	0	7.9189	0	7.6164	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		784	0	0.589	0	34.683	0	27.817	0	211.04	0	59.72	0		8	0.02	0	0.000096	0	2.46	0	7.9190	0	7.6164	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		782	0	0.591	0	34.683	0	27.817	0	211.04	0	59.72	0		8	0.03	0	0.000097	0	2.45	0	7.9193	0	7.6166	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		780	0	0.591	0	34.684	0	27.817	0	211.14	0	59.75	0		8	0.02	0	0.000103	0	2.42	0	7.9194	0	7.6166	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		778	0	0.593	0	34.684	0	27.817	0	211.04	0	59.72	0		8	0.02	0	0.000097	0	2.42	0	7.9198	0	7.6170	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		776	0	0.595	0	34.684	0	27.817	0	211.14	0	59.75	0		8	0.03	0	0.000098	0	2.44	0	7.9201	0	7.6172	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		774	0	0.597	0	34.684	0	27.817	0	211.14	0	59.76	0		8	0.02	0	0.000096	0	2.44	0	7.9203	0	7.6174	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		772	0	0.598	0	34.684	0	27.817	0	211.14	0	59.76	0		8	0.03	0	0.000098	0	2.44	0	7.9200	0	7.6170	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		770	0	0.598	0	34.684	0	27.817	0	211.04	0	59.73	0		8	0.02	0	0.000097	0	2.44	0	7.9201	0	7.6171	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		768	0	0.598	0	34.684	0	27.817	0	211.14	0	59.76	0		8	0.02	0	0.000106	0	2.42	0	7.9209	0	7.6177	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		766	0	0.6	0	34.684	0	27.817	0	211.14	0	59.76	0		8	0.03	0	0.000096	0	2.42	0	7.9209	0	7.6177	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		764	0	0.601	0	34.684	0	27.817	0	211.14	0	59.76	0		8	0.02	0	0.000096	0	2.45	0	7.9210	0	7.6178	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		762	0	0.602	0	34.684	0	27.817	0	211.04	0	59.74	0		8	0.02	0	0.000098	0	2.45	0	7.9211	0	7.6178	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		760	0	0.602	0	34.684	0	27.817	0	211.04	0	59.74	0		8	0.02	0	0.000142	0	2.44	0	7.9207	0	7.6173	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		758	0	0.603	0	34.684	0	27.817	0	211.04	0	59.74	0		8	0.02	0	0.000096	0	2.42	0	7.9210	0	7.6175	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		756	0	0.606	0	34.684	0	27.817	0	210.94	0	59.71	0		8	0.03	0	0.000097	0	2.41	0	7.9208	0	7.6173	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		754	0	0.608	0	34.684	0	27.816	0	210.83	0	59.69	0		8	0.03	0	0.000099	0	2.44	0	7.9198	0	7.6164	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		752	0	0.609	0	34.684	0	27.816	0	210.73	0	59.66	0		8	0.03	0	0.000101	0	2.43	0	7.9206	0	7.6171	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		750	0	0.612	0	34.684	0	27.816	0	210.73	0	59.67	0	33.85	0	0.02	0	0.000101	0	2.43	0	7.9218	0	7.6181	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		748	0	0.614	0	34.684	0	27.816	0	210.83	0	59.70	0		8	0.02	0	0.000097	0	2.42	0	7.9217	0	7.6180	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		746	0	0.616	0	34.684	0	27.816	0	210.83	0	59.70	0		8	0.03	0	0.000108	0	2.42	0	7.9219	0	7.6181	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		744	0	0.618	0	34.684	0	27.816	0	210.94	0	59.73	0		8	0.02	0	0.000097	0	2.45	0	7.9224	0	7.6186	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		742.1	0	0.618	0	34.685	0	27.817	0	210.94	0	59.73	0		8	0.03	0	0.000097	0	2.44	0	7.9225	0	7.6186	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		740	0	0.618	0	34.685	0	27.817	0	211.04	0	59.76	0		8	0.02	0	0.000097	0	2.42	0	7.9232	0	7.6192	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		738	0	0.619	0	34.685	0	27.817	0	211.04	0	59.76	0		8	0.03	0	0.000099	0	2.42	0	7.9234	0	7.6193	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		736	0	0.62	0	34.685	0	27.817	0	211.14	0	59.79	0		8	0.02	0	0.000096	0	2.42	0	7.9230	0	7.6189	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		734	0	0.621	0	34.685	0	27.816	0	211.14	0	59.80	0		8	0.02	0	0.000097	0	2.43	0	7.9231	0	7.6189	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		732	0	0.623	0	34.685	0	27.816	0	211.24	0	59.83	0		8	0.03	0	0.000097	0	2.42	0	7.9230	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		730	0	0.625	0	34.685	0	27.816	0	211.24	0	59.83	0		8	0.02	0	0.000096	0	2.43	0	7.9232	0	7.6190	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		728	0	0.626	0	34.685	0	27.816	0	211.34	0	59.86	0		8	0.02	0	0.000097	0	2.44	0	7.9242	0	7.6198	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		726	0	0.627	0	34.685	0	27.816	0	211.45	0	59.89	0		8	0.02	0	0.000097	0	2.42	0	7.9247	0	7.6202	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		724	0	0.63	0	34.685	0	27.816	0	211.45	0	59.90	0		8	0.03	0	0.000098	0	2.45	0	7.9249	0	7.6204	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		722	0	0.633	0	34.685	0	27.816	0	211.45	0	59.90	0		8	0.02	0	0.000097	0	2.42	0	7.9244	0	7.6199	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		720	0	0.635	0	34.685	0	27.816	0	211.45	0	59.90	0		8	0.03	0	0.000117	0	2.44	0	7.9252	0	7.6206	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		718	0	0.637	0	34.685	0	27.815	0	211.55	0	59.94	0		8	0.03	0	0.000105	0	2.44	0	7.9256	0	7.6209	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		716	0	0.637	0	34.685	0	27.815	0	211.55	0	59.94	0		8	0.02	0	0.000098	0	2.42	0	7.9257	0	7.6209	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		714	0	0.637	0	34.685	0	27.815	0	211.65	0	59.96	0		8	0.03	0	0.000164	0	2.42	0	7.9256	0	7.6208	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		712	0	0.638	0	34.685	0	27.815	0	211.65	0	59.97	0		8	0.02	0	0.000098	0	2.42	0	7.9259	0	7.6210	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		710	0	0.638	0	34.686	0	27.816	0	211.55	0	59.94	0		8	0.02	0	0.000097	0	2.47	0	7.9252	0	7.6203	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		708	0	0.639	0	34.686	0	27.816	0	211.65	0	59.97	0		8	0.02	0	0.0001	0	2.4	0	7.9257	0	7.6207	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		706	0	0.64	0	34.686	0	27.816	0	211.65	0	59.97	0		8	0.02	0	0.000104	0	2.43	0	7.9261	0	7.6210	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		704	0	0.64	0	34.686	0	27.816	0	211.55	0	59.94	0		8	0.02	0	0.000096	0	2.41	0	7.9260	0	7.6209	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		702	0	0.64	0	34.686	0	27.816	0	211.65	0	59.97	0	33.65	0	0.02	0	0.000098	0	2.44	0	7.9261	0	7.6209	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		700	0	0.641	0	34.686	0	27.816	0	211.65	0	59.97	0		8	0.03	0	0.000097	0	2.43	0	7.9267	0	7.6214	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		698.1	0	0.642	0	34.686	0	27.816	0	211.65	0	59.97	0		8	0.02	0	0.000097	0	2.44	0	7.9268	0	7.6214	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		696	0	0.643	0	34.686	0	27.816	0	211.65	0	59.97	0		8	0.02	0	0.000115	0	2.44	0	7.9267	0	7.6213	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		694	0	0.643	0	34.686	0	27.816	0	211.55	0	59.95	0		8	0.02	0	0.000098	0	2.43	0	7.9266	0	7.6211	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		692	0	0.643	0	34.686	0	27.816	0	211.55	0	59.95	0		8	0.03	0	0.000096	0	2.43	0	7.9266	0	7.6211	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		690	0	0.643	0	34.686	0	27.816	0	211.55	0	59.95	0		8	0.02	0	0.000097	0	2.44	0	7.9267	0	7.6211	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		688	0	0.644	0	34.686	0	27.816	0	211.34	0	59.89	0		8	0.02	0	0.000099	0	2.46	0	7.9264	0	7.6207	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		686	0	0.645	0	34.686	0	27.816	0	211.14	0	59.83	0		8	0.02	0	0.000097	0	2.44	0	7.9261	0	7.6204	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		684	0	0.647	0	34.686	0	27.816	0	211.04	0	59.81	0		8	0.02	0	0.000097	0	2.4	0	7.9259	0	7.6202	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		682	0	0.649	0	34.686	0	27.816	0	210.83	0	59.75	0		8	0.02	0	0.000097	0	2.41	0	7.9255	0	7.6198	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		680	0	0.65	0	34.686	0	27.815	0	210.73	0	59.73	0		8	0.02	0	0.000097	0	2.42	0	7.9254	0	7.6196	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		678	0	0.65	0	34.686	0	27.815	0	210.63	0	59.70	0		8	0.02	0	0.000097	0	2.43	0	7.9259	0	7.6201	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		676	0	0.651	0	34.686	0	27.815	0	210.53	0	59.67	0		8	0.02	0	0.000098	0	2.44	0	7.9256	0	7.6197	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		674	0	0.653	0	34.686	0	27.815	0	210.43	0	59.64	0		8	0.02	0	0.000097	0	2.43	0	7.9256	0	7.6197	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		672	0	0.654	0	34.686	0	27.815	0	210.32	0	59.62	0		8	0.03	0	0.0001	0	2.43	0	7.9253	0	7.6194	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		670	0	0.655	0	34.686	0	27.815	0	210.32	0	59.62	0		8	0.03	0	0.000098	0	2.43	0	7.9260	0	7.6199	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		668	0	0.656	0	34.686	0	27.815	0	210.22	0	59.59	0		8	0.02	0	0.000098	0	2.43	0	7.9255	0	7.6194	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		666	0	0.658	0	34.686	0	27.815	0	210.12	0	59.56	0		8	0.03	0	0.000098	0	2.42	0	7.9246	0	7.6186	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		664	0	0.66	0	34.686	0	27.815	0	210.02	0	59.54	0		8	0.02	0	0.000097	0	2.42	0	7.9249	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		662	0	0.66	0	34.686	0	27.815	0	210.02	0	59.54	0		8	0.03	0	0.000097	0	2.43	0	7.9250	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		660	0	0.66	0	34.686	0	27.815	0	209.92	0	59.51	0		8	0.03	0	0.000098	0	2.44	0	7.9252	0	7.6189	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		658	0	0.663	0	34.686	0	27.815	0	209.92	0	59.51	0		8	0.02	0	0.000097	0	2.46	0	7.9250	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		656	0	0.664	0	34.686	0	27.815	0	209.81	0	59.49	0		8	0.02	0	0.000097	0	2.46	0	7.9255	0	7.6191	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		654	0	0.666	0	34.686	0	27.814	0	209.71	0	59.46	0		8	0.02	0	0.000101	0	2.46	0	7.9245	0	7.6182	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		652	0	0.669	0	34.686	0	27.814	0	209.51	0	59.41	0	33.85	0	0.02	0	0.000118	0	2.43	0	7.9247	0	7.6183	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		650	0	0.672	0	34.686	0	27.814	0	209.41	0	59.38	0		8	0.02	0	0.000097	0	2.4	0	7.9248	0	7.6184	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		648	0	0.673	0	34.686	0	27.814	0	209.30	0	59.36	0		8	0.03	0	0.000098	0	2.42	0	7.9243	0	7.6179	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		646	0	0.674	0	34.686	0	27.814	0	209.20	0	59.33	0		8	0.03	0	0.000098	0	2.44	0	7.9245	0	7.6180	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		644	0	0.676	0	34.686	0	27.814	0	209.20	0	59.33	0		8	0.02	0	0.000097	0	2.47	0	7.9244	0	7.6179	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		642	0	0.676	0	34.686	0	27.814	0	209.10	0	59.30	0		8	0.02	0	0.000105	0	2.42	0	7.9240	0	7.6175	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		640	0	0.68	0	34.687	0	27.814	0	209.10	0	59.31	0		8	0.03	0	0.000098	0	2.43	0	7.9246	0	7.6180	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		638	0	0.685	0	34.687	0	27.814	0	209.10	0	59.32	0		8	0.02	0	0.000099	0	2.42	0	7.9249	0	7.6183	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		636	0	0.687	0	34.687	0	27.814	0	209.20	0	59.35	0		8	0.02	0	0.000097	0	2.42	0	7.9259	0	7.6191	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		634	0	0.688	0	34.687	0	27.814	0	209.20	0	59.35	0		8	0.03	0	0.000104	0	2.44	0	7.9256	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		632	0	0.689	0	34.687	0	27.814	0	209.10	0	59.32	0		8	0.03	0	0.000098	0	2.44	0	7.9255	0	7.6187	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		630	0	0.692	0	34.687	0	27.814	0	209.10	0	59.33	0		8	0.02	0	0.000097	0	2.45	0	7.9265	0	7.6196	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		628	0	0.694	0	34.687	0	27.814	0	209.20	0	59.36	0		8	0.03	0	0.000103	0	2.43	0	7.9259	0	7.6190	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		626	0	0.695	0	34.687	0	27.813	0	209.10	0	59.33	0		8	0.02	0	0.000098	0	2.43	0	7.9262	0	7.6192	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		624	0	0.699	0	34.687	0	27.813	0	209.10	0	59.34	0		8	0.02	0	0.000102	0	2.42	0	7.9261	0	7.6192	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		622	0	0.701	0	34.687	0	27.813	0	209.10	0	59.34	0		8	0.02	0	0.000099	0	2.46	0	7.9263	0	7.6192	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		620	0	0.701	0	34.687	0	27.813	0	209.10	0	59.34	0		8	0.03	0	0.000099	0	2.45	0	7.9262	0	7.6191	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		618	0	0.703	0	34.687	0	27.813	0	209.10	0	59.34	0		8	0.03	0	0.000103	0	2.44	0	7.9267	0	7.6195	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		616	0	0.703	0	34.688	0	27.814	0	209.00	0	59.32	0		8	0.03	0	0.000098	0	2.44	0	7.9262	0	7.6190	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		614	0	0.704	0	34.688	0	27.814	0	209.00	0	59.32	0		8	0.05	0	0.000136	0	2.43	0	7.9261	0	7.6188	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		612	0	0.706	0	34.688	0	27.814	0	209.00	0	59.32	0		8	0.02	0	0.000098	0	2.43	0	7.9257	0	7.6184	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		610	0	0.71	0	34.688	0	27.813	0	209.00	0	59.33	0		8	0.03	0	0.000098	0	2.46	0	7.9260	0	7.6187	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		608	0	0.714	0	34.688	0	27.813	0	209.00	0	59.33	0		8	0.02	0	0.000099	0	2.44	0	7.9268	0	7.6194	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		606	0	0.717	0	34.688	0	27.813	0	209.00	0	59.34	0		8	0.02	0	0.000108	0	2.46	0	7.9269	0	7.6195	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		604	0	0.718	0	34.688	0	27.813	0	209.10	0	59.37	0		8	0.02	0	0.000098	0	2.43	0	7.9273	0	7.6198	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		602	0	0.719	0	34.688	0	27.813	0	209.10	0	59.37	0	33.55	0	0.02	0	0.000099	0	2.44	0	7.9274	0	7.6199	0
0511SoOcn	3	C	1/7/2015	19:36	0.138	-64.994		600	0	0.721	0	34.688	0	27.813	0	209.10	0	59.37	0		8	0.02	0	0.000099	0	2.44	0	7.9277	0	7.6201	0
