//0																					
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    41.16	0	 24.6721	0	35.3870	0	23.765	0	199.0	0	93.9	0	-01.34	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    36.73	0	 24.6744	0	35.3870	0	23.765	0	198.9	0	93.9	0	-01.42	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    31.27	0	 24.6773	0	35.3864	0	23.763	0	198.9	0	93.9	0	-01.45	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    26.51	0	 24.6822	0	35.3867	0	23.762	0	198.8	0	93.9	0	-01.47	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    21.72	0	 24.6907	0	35.3870	0	23.76	0	198.7	0	93.8	0	-01.41	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    16.51	0	 24.7186	0	35.3865	0	23.751	0	198.5	0	93.8	0	-01.34	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		    11.85	0	 24.8169	0	35.3891	0	23.723	0	197.8	0	93.6	0	-01.33	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863		     7.76	0	 24.8517	0	35.3914	0	23.714	0	197.5	0	93.5	0	-01.53	0
7593Hawaii	 3	C	07/12/2012	01:29	201.817	 22.863																	
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   998.69	0	  4.1924	0	34.4664	0	27.291	0	36.1	0	11.2	0	37.09	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   951.54	0	  4.2765	0	34.4570	0	27.274	0	34.8	0	10.8	0	37.16	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   901.36	0	  4.4567	0	34.4317	0	27.232	0	32.8	0	10.2	0	37.27	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   851.50	0	  4.5598	0	34.3882	0	27.185	0	28.9	0	9.0	0	37.23	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   800.82	0	  4.7444	0	34.3597	0	27.14	0	27.1	0	8.5	0	37.09	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   751.48	0	  5.0192	0	34.3177	0	27.072	0	26.2	0	8.3	0	36.56	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   700.89	0	  5.1197	0	34.2777	0	27.027	0	27.0	0	8.5	0	36.35	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   651.36	0	  5.6826	0	34.2266	0	26.915	0	33.2	0	10.6	0	34.51	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   601.01	0	  5.9803	0	34.1857	0	26.843	0	35.9	0	11.6	0	33.44	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   551.52	0	  6.4007	0	34.1427	0	26.752	0	50.7	0	16.5	0	31.55	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   501.01	0	  7.0082	0	34.1083	0	26.64	0	65.0	0	21.4	0	28.98	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   451.75	0	  7.9590	0	34.0960	0	26.492	0	92.5	0	31.2	0	24.36	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   400.84	0	  8.9906	0	34.0895	0	26.327	0	133.1	0	45.9	0	18.32	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   380.93	0	  9.2236	0	34.0834	0	26.284	0	153.2	0	53.1	0	17.32	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   360.81	0	  9.8086	0	34.1058	0	26.207	0	161.2	0	56.6	0	15.43	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   351.50	0	 10.1198	0	34.1177	0	26.164	0	164.5	0	58.2	0	14.08	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   341.53	0	 10.3100	0	34.1222	0	26.135	0	170.3	0	60.5	0	13.40	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   329.19	0	 10.6617	0	34.1342	0	26.084	0	172.1	0	61.6	0	12.59	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   321.12	0	 10.7798	0	34.1362	0	26.065	0	174.2	0	62.5	0	12.25	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   311.15	0	 11.1285	0	34.1455	0	26.011	0	176.2	0	63.7	0	11.10	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   301.58	0	 11.4678	0	34.1607	0	25.962	0	178.3	0	64.9	0	10.16	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   291.00	0	 11.9526	0	34.1847	0	25.892	0	179.3	0	66.0	0	09.23	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   281.56	0	 12.4311	0	34.2124	0	25.825	0	180.5	0	67.1	0	08.09	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   271.16	0	 12.7215	0	34.2342	0	25.787	0	181.5	0	67.9	0	07.41	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   261.30	0	 13.1778	0	34.2623	0	25.72	0	182.9	0	69.1	0	06.54	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   251.31	0	 13.9375	0	34.3177	0	25.613	0	182.2	0	70.0	0	05.27	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   241.28	0	 14.8139	0	34.3424	0	25.449	0	177.7	0	69.5	0	04.11	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   231.69	0	 15.5994	0	34.4494	0	25.368	0	176.9	0	70.3	0	03.04	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   220.77	0	 16.0471	0	34.5095	0	25.319	0	176.9	0	70.9	0	02.78	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   211.25	0	 16.7750	0	34.6192	0	25.245	0	176.7	0	71.9	0	02.23	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   200.99	0	 17.3268	0	34.7041	0	25.187	0	177.6	0	73.1	0	01.75	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   191.51	0	 18.1322	0	34.8135	0	25.085	0	175.4	0	73.4	0	01.19	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   181.37	0	 18.5489	0	34.8801	0	25.038	0	177.3	0	74.8	0	00.89	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   171.23	0	 19.4867	0	34.9970	0	24.9	0	175.9	0	75.6	0	00.48	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   161.57	0	 20.1926	0	35.0810	0	24.787	0	176.2	0	76.7	0	00.01	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   151.06	0	 20.7726	0	35.1625	0	24.701	0	178.9	0	78.7	0	-00.81	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   141.13	0	 21.2951	0	35.2338	0	24.619	0	183.8	0	81.7	0	-01.58	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   131.22	0	 21.7171	0	35.2907	0	24.551	0	191.5	0	85.8	0	-01.84	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   121.61	0	 21.8882	0	35.3145	0	24.523	0	195.7	0	88.0	0	-01.75	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   111.57	0	 22.1846	0	35.3349	0	24.457	0	199.2	0	90.0	0	-01.77	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		   100.92	0	 22.5605	0	35.3362	0	24.351	0	202.3	0	92.0	0	-01.62	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    95.90	0	 22.6222	0	35.3354	0	24.332	0	203.8	0	92.8	0	-01.57	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    91.05	0	 22.6955	0	35.3351	0	24.311	0	205.2	0	93.6	0	-01.54	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    86.21	0	 23.0000	0	35.3216	0	24.211	0	207.0	0	94.9	0	-01.48	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    81.19	0	 23.1275	0	35.3210	0	24.173	0	210.1	0	96.5	0	-01.61	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    76.03	0	 23.5396	0	35.3165	0	24.047	0	209.1	0	96.8	0	-01.20	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    71.36	0	 24.0434	0	35.3341	0	23.912	0	205.5	0	95.9	0	-01.09	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    66.71	0	 24.4761	0	35.3662	0	23.808	0	202.4	0	95.2	0	-01.27	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    61.83	0	 24.6894	0	35.3890	0	23.762	0	199.0	0	94.0	0	-01.27	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    56.36	0	 24.6953	0	35.3903	0	23.761	0	198.9	0	93.9	0	-01.15	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    51.14	0	 24.6991	0	35.3904	0	23.76	0	198.8	0	93.9	0	-01.09	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    46.62	0	 24.7027	0	35.3907	0	23.759	0	198.8	0	93.9	0	-01.10	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    41.37	0	 24.7046	0	35.3905	0	23.758	0	198.7	0	93.9	0	-01.00	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    36.12	0	 24.7113	0	35.3908	0	23.757	0	198.7	0	93.8	0	-00.94	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    31.53	0	 24.7175	0	35.3912	0	23.755	0	198.6	0	93.8	0	-01.03	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    26.10	0	 24.7228	0	35.3902	0	23.753	0	198.5	0	93.8	0	-01.17	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    21.48	0	 24.7252	0	35.3902	0	23.752	0	198.5	0	93.8	0	-01.02	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    16.68	0	 24.7497	0	35.3941	0	23.748	0	198.3	0	93.7	0	-01.15	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		    11.43	0	 24.8317	0	35.3938	0	23.722	0	197.7	0	93.6	0	-01.24	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887		     7.48	0	 24.8524	0	35.3951	0	23.717	0	197.5	0	93.5	0	-01.07	0
7593Hawaii	 4	C	07/13/2012	04:55	201.764	 22.887																	
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   999.62	0	  3.9952	0	34.4875	0	27.33	0	38.8	0	12.0	0	37.48	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   951.37	0	  4.1272	0	34.4768	0	27.307	0	36.8	0	11.4	0	37.38	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   900.97	0	  4.2934	0	34.4428	0	27.26	0	33.6	0	10.4	0	37.43	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   851.32	0	  4.5100	0	34.4112	0	27.209	0	31.1	0	9.7	0	37.24	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   799.24	0	  4.7303	0	34.3756	0	27.154	0	28.1	0	8.8	0	37.10	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   751.65	0	  4.9152	0	34.3382	0	27.102	0	26.8	0	8.4	0	37.00	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   701.39	0	  5.0782	0	34.2972	0	27.048	0	27.1	0	8.5	0	36.51	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   651.23	0	  5.4991	0	34.2281	0	26.939	0	32.0	0	10.2	0	35.32	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   601.31	0	  5.9570	0	34.1946	0	26.853	0	37.0	0	11.9	0	33.71	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   551.31	0	  6.5048	0	34.1315	0	26.728	0	52.4	0	17.1	0	31.28	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   501.56	0	  7.4620	0	34.0993	0	26.567	0	78.3	0	26.1	0	27.15	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   450.96	0	  8.3684	0	34.0953	0	26.429	0	106.8	0	36.3	0	22.54	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   401.41	0	  9.0861	0	34.1106	0	26.329	0	127.1	0	43.9	0	19.68	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   381.63	0	  9.3336	0	34.0844	0	26.267	0	150.0	0	52.1	0	16.92	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   361.30	0	 10.0198	0	34.1151	0	26.179	0	165.3	0	58.3	0	14.26	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   351.11	0	 10.2815	0	34.1262	0	26.143	0	169.1	0	60.0	0	13.82	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   340.58	0	 10.4443	0	34.1346	0	26.122	0	167.9	0	59.8	0	13.63	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   331.24	0	 10.8127	0	34.1534	0	26.074	0	165.4	0	59.4	0	12.93	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   321.42	0	 10.9869	0	34.1645	0	26.052	0	172.7	0	62.3	0	11.85	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   310.92	0	 11.2454	0	34.1498	0	25.993	0	176.9	0	64.1	0	10.78	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   300.98	0	 11.6731	0	34.1790	0	25.939	0	179.8	0	65.8	0	09.99	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   290.90	0	 12.2025	0	34.2026	0	25.86	0	180.7	0	66.9	0	08.87	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   280.91	0	 12.5093	0	34.2116	0	25.809	0	181.5	0	67.6	0	08.10	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   271.02	0	 12.7392	0	34.2289	0	25.779	0	181.4	0	67.9	0	07.56	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   261.39	0	 13.2943	0	34.2642	0	25.699	0	182.1	0	69.0	0	06.42	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   250.69	0	 13.8222	0	34.3016	0	25.623	0	181.5	0	69.5	0	05.46	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   241.58	0	 14.1608	0	34.3136	0	25.563	0	180.6	0	69.7	0	05.02	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   230.87	0	 14.5335	0	34.3221	0	25.492	0	178.0	0	69.2	0	04.62	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   221.11	0	 15.2762	0	34.4063	0	25.403	0	177.5	0	70.1	0	03.78	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   211.04	0	 15.9348	0	34.4970	0	25.333	0	177.6	0	71.1	0	02.97	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   199.45	0	 17.0717	0	34.6593	0	25.209	0	176.2	0	72.1	0	01.98	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   191.29	0	 17.3371	0	34.7070	0	25.187	0	177.5	0	73.1	0	01.88	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   180.71	0	 18.0277	0	34.7998	0	25.099	0	176.0	0	73.5	0	01.56	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   170.82	0	 18.9819	0	34.9228	0	24.966	0	176.0	0	74.9	0	00.82	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   161.10	0	 19.3459	0	34.9831	0	24.924	0	176.8	0	75.7	0	00.51	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   151.70	0	 20.0266	0	35.0667	0	24.818	0	177.2	0	76.9	0	00.23	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   141.08	0	 20.6752	0	35.1507	0	24.717	0	179.4	0	78.8	0	-00.49	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   131.06	0	 21.1724	0	35.2198	0	24.641	0	184.5	0	81.8	0	-01.38	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   121.66	0	 21.4177	0	35.2574	0	24.605	0	188.1	0	83.8	0	-01.46	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   111.05	0	 22.0169	0	35.3255	0	24.496	0	194.7	0	87.7	0	-01.71	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		   101.40	0	 22.2345	0	35.3413	0	24.448	0	198.8	0	89.9	0	-01.59	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    95.94	0	 22.4368	0	35.3415	0	24.391	0	201.2	0	91.3	0	-01.65	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    90.93	0	 22.5519	0	35.3370	0	24.354	0	202.3	0	92.0	0	-01.60	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    86.05	0	 22.6422	0	35.3353	0	24.326	0	203.6	0	92.7	0	-01.32	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    81.37	0	 22.9268	0	35.3260	0	24.236	0	205.5	0	94.1	0	-01.47	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    76.39	0	 23.4229	0	35.3195	0	24.085	0	207.9	0	96.0	0	-01.20	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    71.78	0	 23.9963	0	35.3328	0	23.925	0	205.9	0	96.0	0	-01.14	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    66.79	0	 24.6698	0	35.3848	0	23.764	0	199.1	0	94.0	0	-01.07	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    61.42	0	 24.7160	0	35.3895	0	23.754	0	198.8	0	93.9	0	-01.02	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    56.78	0	 24.7268	0	35.3915	0	23.753	0	198.7	0	93.9	0	-00.97	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    50.97	0	 24.7308	0	35.3922	0	23.752	0	198.6	0	93.9	0	-01.12	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    46.11	0	 24.7682	0	35.3903	0	23.739	0	198.3	0	93.8	0	-01.13	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    41.57	0	 24.7453	0	35.3919	0	23.747	0	198.5	0	93.8	0	-00.95	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    36.57	0	 24.8012	0	35.3874	0	23.726	0	198.1	0	93.7	0	-01.10	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    31.39	0	 24.7932	0	35.3889	0	23.73	0	198.1	0	93.7	0	-00.92	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    26.33	0	 24.8154	0	35.3838	0	23.719	0	197.9	0	93.7	0	-01.08	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    21.87	0	 24.8163	0	35.3839	0	23.718	0	197.9	0	93.6	0	-01.06	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    16.71	0	 24.8166	0	35.3834	0	23.718	0	197.8	0	93.6	0	-00.93	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		    11.61	0	 24.8152	0	35.3836	0	23.718	0	197.8	0	93.6	0	-01.04	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894		     7.53	0	 24.8144	0	35.3842	0	23.719	0	197.8	0	93.6	0	-01.04	0
7593Hawaii	 5	C	07/14/2012	09:19	201.729	 22.894																	
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   999.44	0	  4.0935	0	34.4695	0	27.305	0	36.3	0	11.2	0	37.64	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   950.78	0	  4.2895	0	34.4504	0	27.267	0	34.2	0	10.6	0	37.49	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   901.09	0	  4.4095	0	34.4306	0	27.237	0	31.8	0	9.9	0	37.61	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   851.48	0	  4.5494	0	34.4012	0	27.197	0	30.0	0	9.4	0	37.34	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   801.58	0	  4.7561	0	34.3654	0	27.143	0	28.1	0	8.8	0	37.30	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   751.07	0	  4.9602	0	34.3305	0	27.09	0	27.8	0	8.7	0	36.96	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   700.89	0	  5.1952	0	34.2613	0	27.005	0	26.4	0	8.4	0	36.46	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   650.96	0	  5.4276	0	34.1761	0	26.906	0	32.1	0	10.2	0	35.56	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   600.96	0	  6.0263	0	34.1872	0	26.838	0	40.3	0	13.0	0	33.58	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   551.29	0	  6.7057	0	34.1183	0	26.69	0	56.4	0	18.5	0	30.46	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   501.64	0	  7.4268	0	34.0996	0	26.573	0	79.2	0	26.4	0	27.19	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   451.00	0	  8.3870	0	34.0840	0	26.417	0	113.4	0	38.6	0	22.36	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   400.98	0	  9.1220	0	34.0780	0	26.296	0	152.6	0	52.8	0	17.36	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   381.36	0	  9.7629	0	34.1035	0	26.212	0	162.9	0	57.2	0	15.17	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   360.96	0	 10.1725	0	34.1226	0	26.159	0	171.3	0	60.7	0	14.04	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   351.27	0	 10.3914	0	34.1275	0	26.126	0	172.7	0	61.5	0	13.42	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   341.12	0	 11.0599	0	34.1406	0	26.019	0	175.3	0	63.3	0	11.42	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   331.13	0	 11.2995	0	34.1579	0	25.99	0	178.1	0	64.7	0	10.89	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   321.54	0	 11.5514	0	34.1761	0	25.959	0	179.3	0	65.4	0	10.46	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   311.09	0	 11.7942	0	34.1828	0	25.92	0	179.0	0	65.7	0	09.90	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   301.19	0	 12.0521	0	34.1643	0	25.856	0	178.7	0	65.9	0	09.48	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   291.62	0	 12.7375	0	34.1856	0	25.743	0	173.9	0	65.1	0	08.20	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   281.38	0	 13.1599	0	34.2196	0	25.688	0	177.0	0	66.8	0	07.16	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   271.02	0	 13.7546	0	34.2523	0	25.595	0	175.9	0	67.3	0	06.09	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   260.80	0	 14.2326	0	34.3134	0	25.548	0	175.6	0	67.8	0	05.64	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   250.82	0	 14.7605	0	34.3760	0	25.489	0	175.0	0	68.3	0	04.69	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   241.39	0	 15.4028	0	34.4326	0	25.397	0	175.2	0	69.3	0	03.75	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   231.34	0	 15.9019	0	34.4965	0	25.34	0	176.4	0	70.5	0	03.14	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   221.50	0	 16.3658	0	34.5584	0	25.288	0	177.9	0	71.8	0	03.11	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   211.42	0	 17.4243	0	34.7130	0	25.171	0	177.0	0	73.0	0	01.93	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   201.34	0	 17.6924	0	34.7530	0	25.14	0	178.4	0	73.9	0	01.63	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   191.63	0	 18.5092	0	34.8724	0	25.042	0	180.9	0	76.2	0	00.65	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   180.97	0	 19.0348	0	34.9411	0	24.968	0	180.6	0	76.9	0	00.53	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   171.22	0	 19.6970	0	35.0392	0	24.881	0	182.7	0	78.8	0	00.30	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   161.16	0	 20.0932	0	35.1014	0	24.83	0	186.8	0	81.2	0	-00.57	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   150.91	0	 20.7675	0	35.1835	0	24.72	0	192.7	0	84.8	0	-00.75	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   141.03	0	 21.2836	0	35.2051	0	24.598	0	190.9	0	84.8	0	-00.73	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   130.78	0	 21.8633	0	35.2841	0	24.504	0	194.1	0	87.2	0	-01.31	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   121.32	0	 22.1391	0	35.3059	0	24.445	0	194.0	0	87.6	0	-01.59	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   111.49	0	 22.2814	0	35.3106	0	24.408	0	196.7	0	89.0	0	-01.74	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		   101.60	0	 22.6984	0	35.3227	0	24.299	0	201.3	0	91.8	0	-01.70	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		    96.68	0	 22.9336	0	35.3308	0	24.238	0	203.6	0	93.2	0	-01.33	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		    91.67	0	 23.2782	0	35.3439	0	24.148	0	207.0	0	95.4	0	-01.45	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		    86.28	0	 23.4745	0	35.3318	0	24.08	0	207.6	0	96.0	0	-01.51	0
7593Hawaii	 6	C	07/16/2012	16:07	201.58	 23.011		    81.49	0	 23.5005	0	35.2533	0	24.005	0	205.5	0	95.0	0	-01.33	0
