//0																									
//Oxygen, 1.126
//Nitrate, 1,1,0,0
//pH, 1, -0.165, 0
//pH, 2, .03, 0
//pH, 3, 0.010, 0
//pH, 4, 0.01, 0
//pH, 5, -0.001, -0.1008
//pH, 30, 0, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   701.29	0	  7.0871	0	34.3686	0	26.844	0	256.17	0	84.81	0		8	7.9598	0	7.7385	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   650.99	0	  7.2494	0	34.3800	0	26.83	0	258.30	0	85.85	0		8	7.9656	0	7.7444	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   601.56	0	  7.4418	0	34.3951	0	26.815	0	260.78	0	87.06	0		8	7.9714	0	7.7509	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   550.82	0	  7.5797	0	34.4085	0	26.807	0	262.58	0	87.95	0		8	7.9772	0	7.7565	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   501.47	0	  7.7108	0	34.4218	0	26.799	0	264.27	0	88.79	0		8	7.9822	0	7.7613	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   451.03	0	  7.9037	0	34.4435	0	26.788	0		8		8		8	7.9927	0	7.7720	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   400.75	0	  8.0608	0	34.4626	0	26.781	0		8		8		8	8.0029	0	7.7819	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   380.94	0	  8.1372	0	34.4727	0	26.777	0	273.06	0	92.66	0		8	8.0068	0	7.7859	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   361.29	0	  8.2018	0	34.4811	0	26.775	0	275.53	0	93.64	0		8	8.0124	0	7.7914	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   351.01	0	  8.2303	0	34.4845	0	26.773	0	277.00	0	94.20	0		8	8.0140	0	7.7928	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   341.69	0	  8.2412	0	34.4862	0	26.773	0	277.78	0	94.49	0		8	8.0153	0	7.7939	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   330.77	0	  8.2563	0	34.4877	0	26.772	0	278.35	0	94.72	0		8	8.0165	0	7.7949	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   321.20	0	  8.2701	0	34.4888	0	26.771	0	278.91	0	94.94	0		8	8.0188	0	7.7969	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   310.84	0	  8.2737	0	34.4890	0	26.77	0	279.14	0	95.02	0		8	8.0189	0	7.7967	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   301.18	0	  8.2827	0	34.4896	0	26.769	0	278.91	0	94.97	0		8	8.0193	0	7.7968	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   291.62	0	  8.2886	0	34.4897	0	26.769	0	278.91	0	94.98	0		8	8.0195	0	7.7968	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   281.73	0	  8.2966	0	34.4891	0	26.767	0	278.69	0	94.92	0		8	8.0188	0	7.7959	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   271.47	0	  8.3038	0	34.4888	0	26.766	0	278.12	0	94.74	0		8	8.0191	0	7.7959	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   261.51	0	  8.3164	0	34.4892	0	26.764	0	278.23	0	94.81	0		8	8.0202	0	7.7968	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   251.35	0	  8.3386	0	34.4900	0	26.761	0	278.35	0	94.90	0		8	8.0201	0	7.7967	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   241.06	0	  8.3487	0	34.4908	0	26.76	0	278.46	0	94.96	0		8	8.0215	0	7.7978	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   230.54	0	  8.3680	0	34.4903	0	26.757	0	278.46	0	95.00	0		8	8.0224	0	7.7985	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   221.37	0	  8.3952	0	34.4906	0	26.753	0		8		8		8	8.0245	0	7.8006	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   210.97	0	  8.4117	0	34.4908	0	26.751	0	277.78	0	94.86	0		8	8.0225	0	7.7986	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   201.58	0	  8.4352	0	34.4902	0	26.747	0	277.67	0	94.87	0		8	8.0254	0	7.8013	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   191.50	0	  8.4435	0	34.4902	0	26.745	0	278.12	0	95.04	0		8	8.0264	0	7.8020	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   180.67	0	  8.4674	0	34.4895	0	26.741	0	278.23	0	95.13	0		8	8.0270	0	7.8025	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   171.22	0	  8.4853	0	34.4887	0	26.738	0	278.46	0	95.25	0		8	8.0286	0	7.8039	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   161.37	0	  8.5016	0	34.4866	0	26.734	0	279.02	0	95.47	0		8	8.0284	0	7.8037	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   150.83	0	  8.5158	0	34.4836	0	26.729	0	278.91	0	95.46	0		8	8.0279	0	7.8031	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   141.33	0	  8.5313	0	34.4795	0	26.723	0	279.02	0	95.53	0		8	8.0281	0	7.8032	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   130.88	0	  8.5497	0	34.4768	0	26.718	0	279.02	0	95.57	0		8	8.0277	0	7.8027	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   121.55	0	  8.5565	0	34.4759	0	26.716	0	279.02	0	95.58	0		8	8.0275	0	7.8023	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   111.65	0	  8.6019	0	34.4705	0	26.705	0	278.69	0	95.56	0		8	8.0269	0	7.8021	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		   101.20	0	  8.6733	0	34.4658	0	26.69	0	278.46	0	95.64	0		8	8.0265	0	7.8024	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    96.64	0	  8.7327	0	34.4613	0	26.677	0	278.12	0	95.64	0		8	8.0264	0	7.8031	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    91.32	0	  8.7550	0	34.4607	0	26.673	0	278.57	0	95.85	0		8	8.0263	0	7.8030	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    86.24	0	  8.7772	0	34.4596	0	26.668	0	278.80	0	95.97	0		8	8.0273	0	7.8042	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    81.58	0	  8.9200	0	34.4518	0	26.639	0	278.91	0	96.31	0		8	8.0292	0	7.8078	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    76.40	0	  9.3018	0	34.4451	0	26.573	0	279.70	0	97.40	0		8	8.0378	0	7.8209	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    71.61	0	  9.6134	0	34.4407	0	26.518	0	280.71	0	98.43	0		8	8.0453	0	7.8321	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    66.94	0	 10.7488	0	34.4127	0	26.302	0	276.55	0	99.37	0		8	8.0558	0	7.8578	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    61.65	0	 12.3768	0	34.3781	0	25.974	0	269.34	0	100.17	0		8	8.0778	0	7.9014	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    56.63	0	 12.3840	0	34.3782	0	25.973	0	269.56	0	100.27	0		8	8.0795	0	7.9029	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    50.93	0	 12.3925	0	34.3777	0	25.971	0		8		8		8	8.0791	0	7.9025	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    43.40	0	 12.4100	0	34.3766	0	25.966	0	269.68	0	100.37	0		8	8.0791	0	7.9025	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    40.11	0	 12.4184	0	34.3765	0	25.965	0	269.45	0	100.30	0		8	8.0791	0	7.9025	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    36.48	0	 12.4272	0	34.3764	0	25.963	0	269.34	0	100.28	0		8	8.0785	0	7.9020	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    31.22	0	 12.4422	0	34.3746	0	25.959	0	269.34	0	100.31	0		8	8.0787	0	7.9022	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    26.20	0	 12.4397	0	34.3751	0	25.96	0	269.45	0	100.34	0		8	8.0795	0	7.9028	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    21.51	0	 12.4526	0	34.3737	0	25.956	0	269.45	0	100.37	0		8	8.0790	0	7.9023	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    16.72	0	 12.4578	0	34.3729	0	25.954	0	269.56	0	100.42	0		8	8.0792	0	7.9025	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		    11.71	0	 12.4582	0	34.3732	0	25.954	0	269.56	0	100.42	0		8	8.0780	0	7.9012	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917		     7.86	0	 12.4588	0	34.3733	0	25.954	0	269.56	0	100.42	0		8	8.0773	0	7.9004	0
9101SoOcn	 8	C	05/25/2014	21:49	209.032	-44.917																	
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1699.38	0	  2.9963	0	34.4539	0	27.409	0	185.00	0	55.57	0		8	7.8204	0	7.5866	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1598.35	0	  3.1353	0	34.4238	0	27.37	0	189.28	0	57.04	0		8	7.8262	0	7.5905	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1498.93	0	  3.2604	0	34.4003	0	27.338	0	193.11	0	58.36	0		8	7.8331	0	7.5953	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1398.57	0	  3.4385	0	34.3781	0	27.301	0	196.71	0	59.71	0		8	7.8423	0	7.6028	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1298.97	0	  3.6929	0	34.3531	0	27.253	0	201.44	0	61.51	0		8	7.8536	0	7.6135	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1198.93	0	  4.1086	0	34.3247	0	27.184	0	208.20	0	64.21	0		8	7.8663	0	7.6276	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		  1099.37	0	  4.7768	0	34.3076	0	27.093	0	214.84	0	67.34	0		8	7.8838	0	7.6496	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   998.51	0	  5.4109	0	34.3049	0	27.014	0	223.40	0	71.09	0		8	7.9032	0	7.6729	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   950.60	0	  5.7576	0	34.3059	0	26.971	0	229.48	0	73.63	0		8	7.9154	0	7.6875	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   901.50	0	  6.0233	0	34.3098	0	26.94	0	235.11	0	75.91	0		8	7.9254	0	7.6987	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   851.13	0	  6.2956	0	34.3184	0	26.911	0	241.08	0	78.34	0		8	7.9346	0	7.7093	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   801.30	0	  6.5906	0	34.3320	0	26.882	0	247.27	0	80.91	0		8	7.9445	0	7.7209	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   751.42	0	  6.7747	0	34.3443	0	26.867	0	251.10	0	82.52	0		8	7.9515	0	7.7283	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   701.66	0	  6.9698	0	34.3582	0	26.852	0	254.93	0	84.17	0		8	7.9579	0	7.7353	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   650.98	0	  7.1428	0	34.3708	0	26.838	0	256.95	0	85.18	0		8	7.9627	0	7.7404	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   600.82	0	  7.3061	0	34.3836	0	26.825	0	258.87	0	86.15	0		8	7.9677	0	7.7456	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   551.14	0	  7.4816	0	34.3978	0	26.812	0	261.80	0	87.48	0		8	7.9742	0	7.7525	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   501.03	0	  7.6727	0	34.4159	0	26.799	0	264.27	0	88.71	0		8	7.9819	0	7.7606	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   451.31	0	  7.8666	0	34.4381	0	26.789	0	266.86	0	89.98	0		8	7.9911	0	7.7701	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   400.71	0	  8.0677	0	34.4625	0	26.779	0	271.14	0	91.86	0		8	8.0012	0	7.7806	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   381.30	0	  8.1418	0	34.4716	0	26.776	0	273.17	0	92.71	0		8	8.0064	0	7.7858	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   361.46	0	  8.2119	0	34.4809	0	26.773	0	276.10	0	93.85	0		8	8.0116	0	7.7908	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   350.70	0	  8.2379	0	34.4838	0	26.771	0		8		8		8	8.0170	0	7.7958	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   341.45	0	  8.2520	0	34.4861	0	26.771	0	278.69	0	94.82	0		8	8.0169	0	7.7957	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   331.38	0	  8.2749	0	34.4881	0	26.769	0	279.36	0	95.10	0		8	24.7381	8	23.1221	8
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   321.50	0	  8.2851	0	34.4889	0	26.769	0	279.47	0	95.16	0		8	8.0187	0	7.7971	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   310.99	0	  8.2997	0	34.4883	0	26.766	0	279.14	0	95.08	0		8	8.0187	0	7.7970	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   300.81	0	  8.3091	0	34.4884	0	26.764	0	278.91	0	95.02	0		8	8.0183	0	7.7964	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   290.94	0	  8.3141	0	34.4893	0	26.764	0	278.91	0	95.03	0		8	8.0193	0	7.7971	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   281.14	0	  8.3252	0	34.4891	0	26.763	0	279.14	0	95.14	0		8	8.0201	0	7.7977	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   270.97	0	  8.3336	0	34.4892	0	26.761	0	279.25	0	95.19	0		8	8.0208	0	7.7981	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   261.42	0	  8.3463	0	34.4892	0	26.759	0	279.25	0	95.22	0		8	8.0209	0	7.7980	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   251.43	0	  8.3594	0	34.4897	0	26.758	0	279.25	0	95.25	0		8	8.0219	0	7.7988	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   241.70	0	  8.3700	0	34.4892	0	26.756	0	278.69	0	95.08	0		8	8.0210	0	7.7978	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   230.70	0	  8.4006	0	34.4893	0	26.751	0	278.23	0	94.99	0		8	8.0228	0	7.7995	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   221.14	0	  8.4189	0	34.4895	0	26.749	0	278.12	0	94.99	0		8	8.0229	0	7.7995	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   211.68	0	  8.4384	0	34.4889	0	26.745	0	278.12	0	95.03	0		8	8.0250	0	7.8014	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   201.02	0	  8.4676	0	34.4877	0	26.74	0	278.69	0	95.29	0		8	8.0265	0	7.8029	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   191.17	0	  8.4840	0	34.4865	0	26.736	0	279.14	0	95.47	0		8	8.0287	0	7.8049	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   181.29	0	  8.4944	0	34.4858	0	26.734	0	279.36	0	95.57	0		8	8.0292	0	7.8051	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   170.99	0	  8.5090	0	34.4832	0	26.73	0	279.70	0	95.72	0		8	8.0288	0	7.8046	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   160.83	0	  8.5193	0	34.4806	0	26.726	0	279.70	0	95.74	0		8	8.0281	0	7.8038	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   151.01	0	  8.5306	0	34.4774	0	26.721	0	279.59	0	95.72	0		8	8.0288	0	7.8043	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   141.30	0	  8.5593	0	34.4731	0	26.713	0	279.36	0	95.70	0		8	8.0268	0	7.8025	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   131.32	0	  8.5842	0	34.4711	0	26.708	0	278.91	0	95.60	0		8	8.0261	0	7.8019	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   120.91	0	  8.6514	0	34.4656	0	26.693	0	278.35	0	95.55	0		8	8.0260	0	7.8024	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   111.33	0	  8.6967	0	34.4635	0	26.684	0	278.23	0	95.61	0		8	8.0260	0	7.8028	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		   101.51	0	  8.8042	0	34.4572	0	26.662	0	278.57	0	95.95	0		8	8.0270	0	7.8049	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    96.17	0	  8.9974	0	34.4536	0	26.629	0	278.46	0	96.32	0		8	8.0286	0	7.8089	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    91.69	0	  9.4309	0	34.4864	0	26.586	0	270.47	0	94.48	0		8	8.0172	0	7.8045	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    86.74	0	  9.7556	0	34.5048	0	26.548	0	259.88	0	91.44	0		8	8.0206	0	7.8121	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    81.59	0	  9.9611	0	34.4644	0	26.48	0	266.75	0	94.26	0		8	8.0430	0	7.8354	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    76.56	0	 11.2730	0	34.4047	0	26.202	0		8		8		8	8.0680	0	7.8771	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    71.88	0	 11.9481	0	34.3932	0	26.068	0	271.37	0	100.03	0		8	8.0778	0	7.8957	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    66.42	0	 12.2546	0	34.3848	0	26.003	0		8		8		8	8.0820	0	7.9038	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    61.01	0	 12.3160	0	34.3863	0	25.993	0	270.01	0	100.30	0		8	8.0803	0	7.9030	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    56.56	0	 12.3208	0	34.3852	0	25.991	0	269.79	0	100.23	0		8	8.0791	0	7.9018	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    51.24	0	 12.3211	0	34.3855	0	25.991	0	269.79	0	100.23	0		8	8.0809	0	7.9033	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    46.20	0	 12.3195	0	34.3855	0	25.991	0	269.79	0	100.22	0		8	8.0806	0	7.9028	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    41.37	0	 12.3203	0	34.3859	0	25.991	0	269.79	0	100.22	0		8	8.0797	0	7.9018	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    36.68	0	 12.3218	0	34.3857	0	25.991	0	269.79	0	100.23	0		8	8.0796	0	7.9016	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    31.23	0	 12.3216	0	34.3856	0	25.991	0	269.90	0	100.27	0		8	8.0795	0	7.9013	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    26.48	0	 12.3238	0	34.3858	0	25.991	0	269.90	0	100.27	0		8	8.0801	0	7.9017	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    21.67	0	 12.3214	0	34.3853	0	25.991	0	269.79	0	100.23	0		8	8.0801	0	7.9015	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    16.22	0	 12.3207	0	34.3858	0	25.991	0	269.90	0	100.27	0		8	8.0782	0	7.8996	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		    11.17	0	 12.3206	0	34.3856	0	25.991	0	270.01	0	100.31	0		8	8.0791	0	7.9003	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807		     7.57	0	 12.3194	0	34.3860	0	25.992	0		8		8		8	8.0793	0	7.9004	0
9101SoOcn	 9	C	05/31/2014	04:37	209.112	-44.807																	
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1698.47	0	  3.0280	0	34.4417	0	27.395	0	187.82	0	56.45	0		8	7.8223	0	7.5889	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1599.76	0	  3.1245	0	34.4225	0	27.37	0	189.84	0	57.19	0		8	7.8267	0	7.5910	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1499.37	0	  3.2197	0	34.4052	0	27.346	0	192.77	0	58.20	0		8	7.8332	0	7.5949	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1399.54	0	  3.3283	0	34.3880	0	27.321	0	195.70	0	59.24	0		8	7.8413	0	7.6006	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1298.92	0	  3.5947	0	34.3620	0	27.271	0	199.75	0	60.85	0		8	7.8522	0	7.6110	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1199.28	0	  3.9665	0	34.3304	0	27.205	0	206.28	0	63.41	0		8	7.8654	0	7.6249	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		  1099.56	0	  4.4895	0	34.3109	0	27.13	0	212.59	0	66.17	0		8	7.8781	0	7.6405	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   999.59	0	  5.3298	0	34.3040	0	27.023	0	221.71	0	70.41	0		8	7.8998	0	7.6689	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   951.56	0	  5.6995	0	34.3039	0	26.977	0	228.35	0	73.16	0		8	7.9137	0	7.6852	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   901.54	0	  6.0615	0	34.3099	0	26.935	0		8		8		8	7.9266	0	7.7005	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   851.13	0	  6.3233	0	34.3186	0	26.907	0	242.09	0	78.72	0		8	7.9364	0	7.7114	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   800.78	0	  6.5626	0	34.3292	0	26.884	0	246.71	0	80.67	0		8	7.9441	0	7.7202	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   751.55	0	  6.7855	0	34.3445	0	26.866	0	251.10	0	82.54	0		8	7.9510	0	7.7281	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   700.69	0	  7.0167	0	34.3610	0	26.848	0	255.04	0	84.30	0		8	7.9591	0	7.7371	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   651.12	0	  7.1768	0	34.3729	0	26.835	0	256.95	0	85.25	0		8	7.9629	0	7.7412	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   601.29	0	  7.3064	0	34.3816	0	26.824	0	259.21	0	86.26	0		8	7.9682	0	7.7463	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   551.24	0	  7.4918	0	34.3976	0	26.81	0	261.80	0	87.50	0		8	7.9748	0	7.7533	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   501.34	0	  7.6821	0	34.4159	0	26.798	0	264.84	0	88.91	0		8	7.9823	0	7.7612	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   451.68	0	  7.9228	0	34.4436	0	26.785	0	268.55	0	90.67	0		8	7.9936	0	7.7734	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   401.47	0	  8.1406	0	34.4707	0	26.775	0	273.62	0	92.86	0		8	8.0075	0	7.7876	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   381.20	0	  8.2047	0	34.4787	0	26.772	0	275.64	0	93.68	0		8	8.0118	0	7.7917	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   361.71	0	  8.2617	0	34.4852	0	26.769	0	278.23	0	94.69	0		8	8.0150	0	7.7948	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   351.06	0	  8.2782	0	34.4860	0	26.767	0	278.57	0	94.84	0		8	8.0166	0	7.7962	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   340.89	0	  8.2871	0	34.4871	0	26.767	0	278.91	0	94.98	0		8	8.0175	0	7.7968	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   330.93	0	  8.2945	0	34.4864	0	26.765	0	278.69	0	94.91	0		8	8.0172	0	7.7963	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   320.93	0	  8.2993	0	34.4864	0	26.764	0	278.35	0	94.81	0		8	8.0175	0	7.7963	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   311.44	0	  8.3087	0	34.4867	0	26.763	0	278.23	0	94.79	0		8	8.0183	0	7.7968	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   301.20	0	  8.3198	0	34.4861	0	26.761	0	278.35	0	94.85	0		8	8.0191	0	7.7974	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   290.90	0	  8.3346	0	34.4864	0	26.759	0	278.01	0	94.77	0		8	8.0183	0	7.7966	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   281.13	0	  8.3506	0	34.4869	0	26.757	0	278.01	0	94.80	0		8	8.0204	0	7.7984	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   271.59	0	  8.3680	0	34.4868	0	26.754	0	277.90	0	94.80	0		8	8.0198	0	7.7978	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   260.99	0	  8.3971	0	34.4872	0	26.75	0	277.56	0	94.75	0		8	8.0196	0	7.7976	0
9101SoOcn	 10	C	06/05/2014	11:28	208.661	-44.671		   251.46	0	  8.4180	0	34.4886	0	26.748	0	277.56	0	94.80	0		8	8.0224	0	7.8002	0
