//0																													
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    41.68	0	  8.0827	0	34.0581	0	26.442	0	293.7	0	99.3	0	19.30	0	1.97	0	0.000403	0	7.9018	0	7.6680	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    37.34	0	  8.0811	0	34.0553	0	26.439	0	294.5	0	99.6	0	19.47	0	1.76	0	0.000455	0	7.9034	0	7.6693	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    32.67	0	  8.0925	0	34.0539	0	26.437	0	294.3	0	99.5	0	19.36	0	1.66	0	0.000404	0	7.9048	0	7.6705	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    27.87	0	  8.1034	0	34.0534	0	26.435	0	295.4	0	99.9	0	19.43	0	1.63	0	0.000414	0	7.9053	0	7.6710	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    23.03	0	  8.1111	0	34.0515	0	26.432	0	295.5	0	99.9	0	19.46	0	1.49	0	0.000393	0	7.9057	0	7.6713	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    18.08	0	  8.2173	0	34.0554	0	26.419	0	294.6	0	99.9	0	19.48	0	1.49	0	0.000757	0	7.9037	0	7.6708	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		    13.25	0	  8.4383	0	34.0603	0	26.389	0	293.2	0	99.9	0	19.34	0	1.25	0	0.000383	0	7.9028	0	7.6730	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602		     8.36	0	  8.5155	0	34.0669	0	26.383	0	293.1	0	100.0	0	19.23	0	1.25	0	0.000364	0	7.9036	0	7.6746	0
9313SoOcn	 1	C	12/07/2014	23:50	   7.197	-44.602																					
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1999.14	0	  2.5116	0	34.7432	0	27.692	0	190.0	0	56.5	0	29.75	0	0.01	0	0.000095	0	7.7395	0	7.5055	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1899.00	0	  2.5300	0	34.7229	0	27.674	0	184.8	0	55.0	0	30.56	0	0.01	0	0.000094	0	7.7318	0	7.4954	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1799.15	0	  2.6126	0	34.7047	0	27.651	0	183.2	0	54.6	0	31.07	0	0.01	0	0.000094	0	7.7289	0	7.4906	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1699.04	0	  2.6597	0	34.6838	0	27.63	0	180.8	0	53.9	0	31.47	0	0.01	0	0.000094	0	7.7265	0	7.4858	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1599.94	0	  2.6772	0	34.6440	0	27.596	0	175.9	0	52.5	0	32.69	0	0.01	0	0.000097	0	7.7139	0	7.4712	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1498.45	0	  2.7168	0	34.6100	0	27.564	0	175.5	0	52.4	0	33.25	0	0.01	0	0.000095	0	7.7119	0	7.4666	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1398.95	0	  2.7478	0	34.5751	0	27.532	0	175.4	0	52.4	0	33.74	0	0.01	0	0.000100	0	7.7103	0	7.4622	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1299.18	0	  2.7756	0	34.5296	0	27.493	0	175.7	0	52.5	0	34.36	0	0.01	0	0.000099	0	7.7082	0	7.4575	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1199.42	0	  2.8279	0	34.4768	0	27.444	0	178.4	0	53.4	0	34.73	0	0.01	0	0.000102	0	7.7086	0	7.4553	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		  1099.02	0	  2.8924	0	34.4280	0	27.398	0	183.9	0	55.1	0	34.90	0	0.01	0	0.000129	0	7.7136	0	7.4574	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   999.52	0	  2.9746	0	34.3637	0	27.337	0	193.3	0	58.0	0	34.56	0	0.01	0	0.000099	0	7.7248	0	7.4656	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   951.59	0	  3.0402	0	34.3338	0	27.306	0	199.1	0	59.8	0	34.28	0	0.01	0	0.000107	0	7.7313	0	7.4709	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   900.78	0	  3.1169	0	34.3058	0	27.275	0	205.7	0	61.9	0	33.84	0	0.00	0	0.000099	0	7.7394	0	7.4777	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   851.46	0	  3.2265	0	34.2742	0	27.238	0	213.5	0	64.4	0	33.25	0	0.01	0	0.000103	0	7.7508	0	7.4880	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   800.73	0	  3.2979	0	34.2567	0	27.216	0	218.8	0	66.1	0	32.88	0	-0.01	0	0.000105	0	7.7586	0	7.4944	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   751.43	0	  3.3893	0	34.2338	0	27.188	0	224.8	0	68.1	0	32.45	0	0.01	0	0.000099	0	7.7663	0	7.5012	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   701.42	0	  3.4976	0	34.2165	0	27.163	0	230.5	0	70.0	0	31.86	0	0.01	0	0.000107	0	7.7757	0	7.5096	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   650.79	0	  3.7380	0	34.1969	0	27.121	0	236.9	0	72.3	0	31.13	0	0.01	0	0.000105	0	7.7862	0	7.5209	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   601.19	0	  3.9040	0	34.1812	0	27.089	0	243.6	0	74.7	0	30.37	0	0.00	0	0.000105	0	7.7954	0	7.5300	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   551.41	0	  4.0901	0	34.1803	0	27.068	0	245.3	0	75.6	0	29.90	0	-0.01	0	0.000105	0	7.7979	0	7.5333	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   500.94	0	  4.2595	0	34.1676	0	27.038	0	250.4	0	77.4	0	29.31	0	0.00	0	0.000107	0	7.8056	0	7.5410	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   450.80	0	  4.6114	0	34.1813	0	27.009	0	249.5	0	77.8	0	28.71	0	-0.01	0	0.000105	0	7.8062	0	7.5448	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   400.51	0	  4.9211	0	34.1982	0	26.986	0	246.4	0	77.4	0	28.09	0	0.00	0	0.000118	0	7.8083	0	7.5494	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   381.47	0	  5.1588	0	34.2135	0	26.97	0	245.2	0	77.5	0	27.61	0	0.00	0	0.000110	0	7.8059	0	7.5500	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   360.62	0	  5.3193	0	34.2278	0	26.962	0	243.0	0	77.1	0	27.36	0	-0.01	0	0.000110	0	7.8076	0	7.5531	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   351.43	0	  5.4811	0	34.2408	0	26.952	0	241.1	0	76.8	0	27.22	0	-0.01	0	0.000111	0	7.8057	0	7.5533	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   341.57	0	  5.5774	0	34.2508	0	26.948	0	239.9	0	76.6	0	27.04	0	-0.01	0	0.000111	0	7.8052	0	7.5539	0
9313SoOcn	 2	C	12/13/2014	05:09	   7.613	-44.151		   330.89	0	  5.6495	0	34.2566	0	26.944	0	239.0	0	76.5	0	26.92	0	0.00	0	0.000111	0	7.8067	0	7.5559	0
